Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season
Robin Lopez,28,CHI,C,81,81,2271,14.4,.511,.003,.134,11.5,13.2,12.3,5.6,0.4,4.1,10.0,17.5,1.8,2.4,4.3,.090,-1.4,-0.8,-2.2,-0.1,,28.0,4.7,9.6,.493,0.0,0.0,.000,4.7,9.5,.494,.493,0.9,1.3,.721,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,10.4,2017
Allen Crabbe,24,POR,SG,79,7,2254,11.6,.602,.467,.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,3.1,1.0,4.2,.089,-0.7,-0.6,-1.3,0.4,,28.5,3.8,8.2,.468,1.7,3.8,.444,2.1,4.4,.490,.572,1.3,1.6,.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,2017
Kyle Lowry,30,TOR,PG,60,60,2244,22.9,.623,.510,.398,2.4,12.0,7.2,29.9,2.0,0.7,13.8,24.9,7.8,2.3,10.1,.216,5.8,0.4,6.1,4.6,AS,37.4,7.1,15.3,.464,3.2,7.8,.412,3.9,7.5,.518,.569,5.0,6.1,.819,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,22.4,2017
Thaddeus Young,28,IND,PF,74,74,2237,14.9,.562,.172,.125,6.7,15.7,11.2,8.4,2.5,1.1,11.6,16.4,2.0,2.7,4.6,.100,-0.3,0.8,0.5,1.4,,30.2,4.9,9.3,.527,0.6,1.6,.381,4.3,7.7,.557,.560,0.6,1.2,.523,1.8,4.3,6.1,1.6,1.5,0.4,1.3,1.8,11.0,2017
P.J. Tucker,31,2TM,SF,81,21,2236,10.5,.516,.407,.193,5.6,17.7,11.6,6.0,2.5,0.7,11.2,11.2,1.4,2.2,3.6,.078,-1.5,1.2,-0.3,1.0,,27.6,2.5,6.0,.413,0.9,2.4,.357,1.6,3.5,.451,.485,0.9,1.1,.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,2017
P.J. Tucker,31,PHO,SF,57,17,1627,10.6,.517,.384,.218,6.1,17.0,11.4,6.1,2.5,0.7,11.8,11.3,1.0,1.3,2.4,.069,-1.5,0.9,-0.6,0.6,,27.6,2.5,6.0,.413,0.9,2.4,.357,1.6,3.5,.451,.485,0.9,1.1,.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,2017
P.J. Tucker,31,TOR,SF,24,4,609,10.4,.515,.469,.125,4.3,19.6,12.0,5.9,2.6,0.7,9.4,10.9,0.4,0.9,1.3,.099,-1.4,1.9,0.5,0.4,,27.6,2.5,6.0,.413,0.9,2.4,.357,1.6,3.5,.451,.485,0.9,1.1,.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,2017
Evan Fournier,24,ORL,SG,68,66,2234,13.9,.555,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,.059,-0.2,-1.1,-1.3,0.4,,32.9,6.0,13.7,.439,1.9,5.3,.356,4.1,8.4,.491,.508,3.3,4.1,.805,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,17.2,2017
Maurice Harkless,23,POR,SF,77,69,2223,13.1,.570,.311,.199,6.2,10.8,8.5,5.9,1.9,2.5,11.2,15.2,2.3,1.9,4.2,.091,-0.8,0.1,-0.6,0.8,,28.9,4.1,8.1,.503,0.9,2.5,.351,3.2,5.6,.572,.558,1.0,1.6,.621,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,10.0,2017
Brook Lopez,28,BRK,C,75,75,2222,20.4,.578,.330,.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,.105,2.9,-0.6,2.3,2.4,,29.6,7.4,15.6,.474,1.8,5.2,.346,5.6,10.5,.536,.531,3.9,4.9,.810,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5,2017
Victor Oladipo,24,OKC,SG,67,67,2222,13.6,.534,.378,.165,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,1.7,2.3,4.0,.085,-0.3,-0.1,-0.5,0.8,,33.2,6.1,13.9,.442,1.9,5.3,.361,4.3,8.7,.491,.510,1.7,2.3,.753,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,15.9,2017
Dwight Howard,31,ATL,C,74,74,2199,20.8,.627,.003,.692,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,.181,0.6,0.8,1.4,1.9,,29.7,5.2,8.3,.633,0.0,0.0,.000,5.2,8.3,.635,.633,3.1,5.7,.533,4.0,8.7,12.7,1.4,0.9,1.2,2.3,2.7,13.5,2017
JJ Redick,32,LAC,SG,78,78,2198,14.8,.599,.526,.227,0.6,7.9,4.4,7.8,1.2,0.5,9.1,22.0,3.3,1.5,4.8,.105,1.6,-1.2,0.4,1.4,,28.2,5.1,11.4,.445,2.6,6.0,.429,2.5,5.4,.462,.558,2.3,2.6,.891,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0,2017
Wilson Chandler,29,DEN,SF,71,33,2197,14.9,.545,.347,.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,2.4,1.1,3.5,.077,0.5,-1.5,-1.0,0.5,,30.9,6.1,13.2,.461,1.5,4.6,.337,4.5,8.6,.527,.520,2.0,2.7,.727,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7,2017
Al Horford,30,BOS,C,68,68,2193,17.7,.553,.302,.169,4.9,18.6,11.8,24.4,1.2,3.2,11.8,19.7,3.6,2.7,6.3,.138,2.3,1.1,3.4,3.0,,32.3,5.6,11.8,.473,1.3,3.6,.355,4.3,8.2,.524,.527,1.6,2.0,.800,1.4,5.4,6.8,5.0,0.8,1.3,1.7,2.0,14.0,2017
Jrue Holiday,26,NOP,PG,67,61,2190,17.1,.532,.315,.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.3,2.6,3.8,.084,1.0,0.2,1.3,1.8,,32.7,6.0,13.3,.454,1.5,4.2,.356,4.6,9.1,.498,.510,1.8,2.5,.708,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,15.4,2017
Nik Stauskas,23,PHI,SG,80,27,2188,9.0,.540,.566,.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,0.1,1.4,1.4,.031,-2.1,-0.8,-2.8,-0.5,,27.4,3.1,7.9,.396,1.7,4.5,.368,1.5,3.4,.433,.500,1.5,1.9,.813,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,9.5,2017
Tyler Johnson,24,MIA,PG,73,0,2178,15.9,.535,.303,.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,3.1,2.7,5.8,.128,0.4,1.0,1.4,1.8,6MOY-11,29.8,4.9,11.3,.433,1.3,3.4,.372,3.6,7.9,.460,.490,2.7,3.5,.768,0.7,3.3,4.0,3.2,1.2,0.6,1.2,2.4,13.7,2017
Eric Bledsoe,27,PHO,PG,66,66,2176,20.5,.563,.300,.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.3,.118,3.7,-0.1,3.6,3.1,,33.0,6.8,15.7,.434,1.6,4.7,.335,5.2,11.0,.477,.485,5.9,6.9,.847,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,21.1,2017
Kristaps Porziņģis,21,NYK,PF,66,65,2164,17.4,.546,.319,.256,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,2.4,2.1,4.5,.100,0.7,-0.3,0.3,1.3,,32.8,6.7,14.9,.450,1.7,4.8,.357,5.0,10.2,.493,.507,3.0,3.8,.786,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,18.1,2017
Nikola Vučević,26,ORL,C,75,55,2163,19.1,.498,.073,.155,8.6,31.3,19.6,16.9,1.7,2.8,9.6,24.8,0.8,3.1,4.0,.088,0.8,0.6,1.4,1.9,,28.8,6.4,13.7,.468,0.3,1.0,.307,6.1,12.7,.481,.480,1.4,2.1,.669,2.3,8.0,10.4,2.8,1.0,1.0,1.6,2.4,14.6,2017
Jamal Crawford,36,LAC,SG,82,1,2157,12.0,.525,.370,.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,.043,-0.8,-1.3,-2.1,0.0,6MOY-7,26.3,4.4,10.6,.413,1.4,3.9,.360,3.0,6.7,.443,.479,2.1,2.5,.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,2017
Tim Hardaway Jr.,24,ATL,SG,79,30,2154,15.2,.568,.457,.235,1.8,9.5,5.7,14.3,1.3,0.6,9.5,22.5,2.7,2.1,4.8,.107,1.0,-0.4,0.5,1.4,6MOY-10,27.3,5.3,11.5,.455,1.9,5.3,.357,3.4,6.3,.537,.537,2.1,2.7,.766,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5,2017
Mason Plumlee,26,2TM,C,81,64,2148,18.1,.558,.010,.482,8.8,22.4,15.6,19.8,1.6,3.4,15.1,18.1,3.6,2.4,6.0,.135,0.6,1.4,2.0,2.2,,26.5,4.1,7.7,.536,0.0,0.1,.000,4.1,7.6,.541,.536,2.1,3.7,.580,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,2017
Mason Plumlee,26,POR,C,54,54,1516,18.9,.552,.011,.507,8.7,22.9,15.8,21.4,1.6,3.3,14.0,18.3,2.8,1.8,4.6,.147,1.2,1.6,2.8,1.8,,26.5,4.1,7.7,.536,0.0,0.1,.000,4.1,7.6,.541,.536,2.1,3.7,.580,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,2017
Mason Plumlee,26,DEN,C,27,10,632,16.3,.571,.006,.420,8.8,21.3,15.1,15.9,1.5,3.6,17.7,17.5,0.8,0.6,1.4,.107,-1.1,1.0,-0.1,0.3,,26.5,4.1,7.7,.536,0.0,0.1,.000,4.1,7.6,.541,.536,2.1,3.7,.580,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,2017
Ersan İlyasova,29,3TM,PF,82,52,2142,14.6,.546,.452,.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,1.8,2.3,4.1,.091,0.4,-0.3,0.1,1.1,,26.1,4.7,10.9,.431,1.7,4.9,.353,3.0,6.0,.496,.511,2.0,2.5,.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1,2017
Ersan İlyasova,29,OKC,PF,3,0,62,6.9,.469,.750,.000,3.6,25.0,14.3,2.2,2.4,1.3,20.0,13.7,-0.1,0.1,0.0,.012,-4.1,1.4,-2.7,0.0,,26.1,4.7,10.9,.431,1.7,4.9,.353,3.0,6.0,.496,.511,2.0,2.5,.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1,2017
Ersan İlyasova,29,PHI,PF,53,40,1447,15.4,.553,.460,.219,5.4,18.5,12.0,11.5,1.1,0.8,9.9,23.6,1.4,1.3,2.6,.088,1.3,-0.8,0.4,0.9,,26.1,4.7,10.9,.431,1.7,4.9,.353,3.0,6.0,.496,.511,2.0,2.5,.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1,2017
Ersan İlyasova,29,ATL,PF,26,12,633,13.5,.530,.407,.288,7.4,18.7,13.1,10.6,1.7,1.1,11.8,19.9,0.5,0.9,1.4,.106,-1.0,0.6,-0.4,0.3,,26.1,4.7,10.9,.431,1.7,4.9,.353,3.0,6.0,.496,.511,2.0,2.5,.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1,2017
Danilo Gallinari,28,DEN,SF,63,63,2134,17.4,.622,.432,.516,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,6.2,0.7,6.8,.154,2.8,-1.4,1.4,1.9,,33.9,5.3,11.9,.447,2.0,5.1,.389,3.3,6.8,.491,.531,5.5,6.1,.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2,2017
T.J. McConnell,24,PHI,PG,81,51,2133,13.7,.504,.107,.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,1.4,2.4,3.8,.084,-2.0,1.0,-1.0,0.5,,26.3,2.9,6.3,.461,0.1,0.7,.200,2.8,5.6,.492,.472,0.9,1.1,.811,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,6.9,2017
Julius Randle,22,LAL,PF,74,73,2132,16.3,.543,.082,.365,7.4,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2.0,1.5,3.5,.080,-0.6,-0.3,-0.9,0.6,,28.8,5.1,10.4,.488,0.2,0.9,.270,4.9,9.6,.507,.499,2.8,3.8,.723,2.0,6.6,8.6,3.6,0.7,0.5,2.3,3.4,13.2,2017
Dario Šarić,22,PHI,PF,81,36,2129,12.8,.508,.368,.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1.0,.023,-1.3,-0.9,-2.3,-0.2,ROY-2,26.3,4.7,11.4,.411,1.3,4.2,.311,3.4,7.2,.469,.468,2.1,2.7,.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,12.8,2017
Robert Covington,26,PHI,SF,67,67,2119,13.2,.534,.563,.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,3.2,3.1,.071,-1.2,1.4,0.2,1.1,DPOY-4,31.6,4.4,10.9,.399,2.0,6.1,.333,2.3,4.8,.484,.492,2.1,2.6,.822,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9,2017
Ryan Anderson,28,HOU,PF,72,72,2116,13.5,.583,.655,.194,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,4.0,1.1,5.2,.117,1.7,-2.0,-0.4,0.9,,29.4,4.5,10.7,.418,2.8,7.0,.403,1.7,3.7,.446,.550,1.8,2.1,.860,1.6,3.0,4.6,0.9,0.4,0.2,0.8,2.0,13.6,2017
JaMychal Green,26,MEM,PF,77,75,2101,13.5,.601,.290,.334,8.8,21.1,14.8,6.3,1.2,1.5,14.1,14.4,3.2,2.6,5.8,.132,-0.9,0.2,-0.8,0.6,,27.3,3.2,6.5,.500,0.7,1.9,.379,2.5,4.6,.549,.555,1.7,2.2,.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9,2017
James Johnson,29,MIA,PF,76,5,2085,17.0,.564,.333,.280,3.5,16.6,10.0,20.9,1.8,3.2,16.5,22.0,1.9,3.2,5.1,.117,1.1,1.7,2.8,2.5,6MOY-5,27.4,4.8,10.1,.479,1.1,3.4,.340,3.7,6.8,.548,.535,2.0,2.8,.707,0.9,4.1,4.9,3.6,1.0,1.1,2.3,2.6,12.8,2017
Bojan Bogdanović,27,2TM,SF,81,54,2083,13.5,.585,.464,.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,2.0,0.9,2.9,.067,-0.1,-2.1,-2.2,-0.1,,25.7,4.6,10.4,.445,1.8,4.8,.367,2.9,5.6,.512,.530,2.7,3.0,.893,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,13.7,2017
Bojan Bogdanović,27,BRK,SF,55,54,1482,13.0,.572,.453,.273,1.7,12.3,7.0,10.1,0.8,0.2,12.0,22.5,1.0,0.6,1.6,.052,-0.5,-2.1,-2.6,-0.2,,25.7,4.6,10.4,.445,1.8,4.8,.367,2.9,5.6,.512,.530,2.7,3.0,.893,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,13.7,2017
Bojan Bogdanović,27,WAS,SF,26,0,601,14.7,.617,.491,.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,0.9,0.3,1.3,.103,0.8,-2.0,-1.2,0.1,,25.7,4.6,10.4,.445,1.8,4.8,.367,2.9,5.6,.512,.530,2.7,3.0,.893,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,13.7,2017
Derrick Rose,28,NYK,PG,64,64,2082,17.0,.530,.061,.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3.0,.068,1.0,-2.0,-1.0,0.5,,32.5,7.2,15.3,.471,0.2,0.9,.217,7.0,14.3,.487,.477,3.5,4.0,.874,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,18.0,2017
Blake Griffin,27,LAC,PF,61,61,2076,22.6,.569,.116,.434,6.2,20.2,13.4,24.5,1.4,0.9,10.9,28.0,5.4,2.4,7.7,.179,4.2,0.5,4.7,3.5,,34.0,7.9,15.9,.493,0.6,1.9,.336,7.2,14.1,.514,.513,5.2,6.9,.760,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6,2017
Kevin Durant,28,GSW,PF,62,62,2070,27.6,.651,.304,.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,8.0,4.0,12.0,.278,6.7,2.2,8.9,5.7,"MVP-9,AS,NBA2",33.4,8.9,16.5,.537,1.9,5.0,.375,7.0,11.5,.608,.594,5.4,6.2,.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,2017
Jonas Valančiūnas,24,TOR,C,80,80,2066,20.1,.601,.003,.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3.0,7.9,.183,1.1,-0.8,0.3,1.2,,25.8,4.9,8.8,.557,0.0,0.0,.500,4.9,8.8,.557,.558,2.2,2.7,.811,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,12.0,2017
Darren Collison,29,SAC,PG,68,64,2063,15.3,.570,.245,.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,.091,0.3,-1.2,-0.9,0.6,,30.3,5.0,10.5,.476,1.1,2.6,.417,3.9,7.9,.495,.527,2.2,2.5,.860,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,2017
Patrick Beverley,28,HOU,SG,67,67,2058,13.0,.546,.530,.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,2.9,2.4,5.3,.123,-0.2,1.4,1.1,1.6,"DPOY-8,DEF1",30.7,3.4,8.1,.420,1.6,4.3,.382,1.8,3.8,.463,.521,1.1,1.4,.768,1.4,4.4,5.9,4.2,1.5,0.4,1.5,3.3,9.5,2017
Austin Rivers,24,LAC,SG,74,29,2054,11.4,.545,.409,.261,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,1.2,1.3,2.5,.059,-1.2,-1.0,-2.2,-0.1,,27.8,4.4,9.9,.442,1.5,4.0,.371,2.9,5.8,.491,.518,1.8,2.6,.691,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,12.0,2017
T.J. Warren,23,PHO,SF,66,59,2048,15.6,.539,.120,.189,6.5,11.7,9.0,5.8,1.8,1.5,6.1,19.2,3.0,1.1,4.1,.096,0.1,-0.7,-0.6,0.7,,31.0,6.1,12.3,.495,0.4,1.5,.265,5.7,10.8,.527,.511,1.8,2.3,.773,1.9,3.2,5.1,1.1,1.2,0.6,0.9,2.7,14.4,2017
Jameer Nelson,34,DEN,PG,75,39,2045,11.5,.544,.452,.104,1.5,8.8,5.2,26.0,1.3,0.3,16.8,15.8,2.3,0.5,2.8,.066,-0.8,-1.2,-2.0,0.0,,27.3,3.6,8.1,.444,1.4,3.6,.388,2.2,4.4,.489,.531,0.6,0.8,.714,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6,9.2,2017
Nikola Jokić,21,DEN,C,73,59,2038,26.3,.640,.163,.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,.228,5.9,1.4,7.3,4.8,,27.9,6.8,11.7,.578,0.6,1.9,.324,6.2,9.8,.628,.605,2.6,3.1,.825,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,16.7,2017
Seth Curry,26,DAL,PG,70,42,2029,15.5,.601,.458,.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,2.9,1.7,4.6,.110,0.8,0.4,1.2,1.7,,29.0,4.8,10.0,.481,2.0,4.6,.425,2.9,5.4,.528,.578,1.2,1.4,.850,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8,2017
Cory Joseph,25,TOR,PG,80,22,2003,13.2,.518,.204,.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,1.7,1.7,3.4,.082,-0.9,-0.4,-1.3,0.4,,25.0,3.7,8.3,.452,0.6,1.7,.356,3.1,6.6,.477,.489,1.2,1.5,.770,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3,2017
Andre Iguodala,33,GSW,SF,76,0,1998,14.3,.624,.427,.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,4.1,2.9,6.9,.167,0.8,1.7,2.5,2.3,6MOY-2,26.3,2.9,5.5,.528,0.8,2.3,.362,2.0,3.1,.651,.605,0.9,1.3,.706,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,7.6,2017
Monta Ellis,31,IND,SG,74,33,1998,9.9,.514,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,.026,-3.1,0.2,-2.9,-0.5,,27.0,3.3,7.5,.443,0.6,1.8,.319,2.8,5.7,.483,.482,1.3,1.7,.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5,2017
Lou Williams,30,2TM,SG,81,1,1994,21.4,.593,.447,.458,1.4,9.9,5.5,19.9,1.9,0.8,11.8,29.1,5.1,1.0,6.1,.148,4.6,-0.7,3.9,3.0,6MOY-3,24.6,5.3,12.3,.429,2.0,5.5,.365,3.3,6.8,.480,.511,5.0,5.6,.880,0.3,2.2,2.5,3.0,1.0,0.2,2.0,1.1,17.5,2017
Lou Williams,30,LAL,SG,58,1,1403,23.9,.609,.432,.469,1.1,9.5,5.1,22.3,2.3,0.6,11.9,30.6,4.3,0.6,4.9,.169,6.2,-0.4,5.8,2.8,,24.6,5.3,12.3,.429,2.0,5.5,.365,3.3,6.8,.480,.511,5.0,5.6,.880,0.3,2.2,2.5,3.0,1.0,0.2,2.0,1.1,17.5,2017
Lou Williams,30,HOU,SG,23,0,591,15.4,.547,.489,.428,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,0.8,0.4,1.2,.096,1.0,-1.5,-0.5,0.2,,24.6,5.3,12.3,.429,2.0,5.5,.365,3.3,6.8,.480,.511,5.0,5.6,.880,0.3,2.2,2.5,3.0,1.0,0.2,2.0,1.1,17.5,2017
Taj Gibson,31,2TM,PF,78,71,1989,15.0,.543,.018,.223,8.6,17.9,13.2,5.9,1.0,2.6,11.9,19.3,1.6,2.5,4.0,.097,-1.1,-0.4,-1.5,0.2,,25.5,4.7,9.1,.515,0.0,0.2,.231,4.6,8.9,.520,.517,1.4,2.0,.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,2017
Taj Gibson,31,CHI,PF,55,55,1502,15.4,.549,.023,.225,8.5,19.0,13.7,6.5,0.9,2.6,11.7,19.2,1.4,1.9,3.3,.104,-1.0,-0.2,-1.2,0.3,,25.5,4.7,9.1,.515,0.0,0.2,.231,4.6,8.9,.520,.517,1.4,2.0,.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,2017
Taj Gibson,31,OKC,PF,23,16,487,13.8,.528,.006,.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,0.2,0.6,0.8,.076,-1.7,-0.9,-2.5,-0.1,,25.5,4.7,9.1,.515,0.0,0.2,.231,4.6,8.9,.520,.517,1.4,2.0,.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,2017
Matthew Dellavedova,26,MIL,PG,76,54,1986,9.4,.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,.029,-2.5,-1.8,-4.2,-1.1,,26.1,2.7,7.0,.390,1.0,2.8,.367,1.7,4.2,.404,.463,1.1,1.3,.854,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6,2017
Malcolm Brogdon,24,MIL,SG,75,28,1982,14.9,.555,.304,.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,2.6,1.5,4.1,.100,0.0,-0.4,-0.4,0.8,"ROY-1,6MOY-11",26.4,3.9,8.5,.457,1.0,2.6,.404,2.8,5.9,.480,.518,1.5,1.7,.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,2017
Joe Ingles,29,UTA,SF,82,26,1972,12.4,.604,.619,.151,1.4,13.6,7.6,17.2,2.6,0.3,18.2,13.9,2.0,3.0,5.0,.123,-0.7,2.3,1.6,1.8,,24.0,2.5,5.5,.452,1.5,3.4,.441,1.0,2.1,.471,.589,0.6,0.8,.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,7.1,2017
Rodney McGruder,25,MIA,SG,78,65,1966,9.1,.506,.478,.154,5.2,9.2,7.2,8.8,1.2,0.7,10.2,12.3,1.2,1.7,2.9,.072,-1.8,-0.1,-1.9,0.0,ROY-8,25.2,2.4,5.9,.413,0.9,2.8,.332,1.5,3.1,.488,.492,0.6,0.9,.620,1.2,2.1,3.3,1.6,0.6,0.2,0.7,1.8,6.4,2017
Kent Bazemore,27,ATL,SF,73,64,1963,11.6,.504,.369,.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,.052,-2.1,1.1,-1.0,0.5,,26.9,4.0,9.9,.409,1.3,3.6,.346,2.8,6.2,.446,.473,1.6,2.3,.708,0.6,2.5,3.2,2.4,1.2,0.7,1.7,2.3,11.0,2017
Ish Smith,28,DET,PG,81,32,1955,14.7,.477,.140,.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,.076,-0.5,0.8,0.3,1.1,,24.1,4.1,9.2,.439,0.3,1.3,.267,3.7,8.0,.467,.458,0.9,1.3,.706,0.3,2.6,2.9,5.2,0.8,0.4,1.4,1.6,9.4,2017
Terrence Ross,25,2TM,SF,78,24,1955,13.4,.550,.524,.103,1.0,10.8,5.9,7.1,2.2,1.4,8.0,19.3,1.5,2.0,3.5,.086,-0.3,0.1,-0.2,0.9,,25.1,4.2,9.6,.437,1.8,5.0,.363,2.4,4.6,.518,.532,0.8,1.0,.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,11.0,2017
Terrence Ross,25,TOR,SF,54,0,1207,14.9,.558,.534,.104,1.3,11.6,6.5,5.9,2.2,1.4,6.2,19.8,1.6,1.3,2.9,.116,1.1,0.2,1.2,1.0,,25.1,4.2,9.6,.437,1.8,5.0,.363,2.4,4.6,.518,.532,0.8,1.0,.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,11.0,2017
Terrence Ross,25,ORL,SF,24,24,748,11.1,.536,.506,.101,0.6,9.6,5.0,9.0,2.3,1.4,11.2,18.5,0.0,0.6,0.6,.037,-2.5,0.0,-2.5,-0.1,,25.1,4.2,9.6,.437,1.8,5.0,.363,2.4,4.6,.518,.532,0.8,1.0,.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,11.0,2017
