Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season
Amir Coffey,24,LAC,SG,69,30,1567,13.0,.598,.545,.251,1.8,11.2,6.7,11.4,1.2,0.8,8.0,15.8,2.3,1.5,3.8,.116,-0.3,0.0,-0.3,0.7,,22.7,3.1,6.8,.453,1.4,3.7,.378,1.7,3.1,.542,.556,1.5,1.7,.863,0.4,2.5,2.9,1.8,0.6,0.2,0.7,1.3,9.0,2022
Oshae Brissett,23,IND,SF,67,25,1564,12.9,.530,.468,.324,7.6,18.1,12.8,6.4,1.4,1.6,8.5,17.3,1.4,0.9,2.2,.069,-0.5,-1.7,-2.2,-0.1,,23.3,3.1,7.6,.411,1.2,3.5,.350,1.9,4.0,.465,.493,1.7,2.4,.695,1.6,3.7,5.3,1.1,0.7,0.4,0.8,1.7,9.1,2022
Marcus Morris,32,LAC,PF,54,54,1564,13.7,.549,.398,.214,1.8,14.0,8.1,11.3,0.9,1.0,8.4,23.2,0.9,1.5,2.4,.074,-0.3,-1.0,-1.4,0.3,,29.0,5.6,12.8,.434,1.9,5.1,.367,3.7,7.7,.478,.507,2.4,2.7,.872,0.5,3.9,4.4,2.1,0.5,0.3,1.3,2.1,15.4,2022
Gordon Hayward,31,CHO,SF,49,48,1564,15.1,.570,.357,.241,2.5,12.8,7.6,16.1,1.4,1.3,10.6,20.7,1.9,1.0,2.8,.087,0.1,-0.8,-0.7,0.5,,31.9,5.8,12.6,.459,1.8,4.5,.391,4.0,8.1,.496,.528,2.6,3.0,.846,0.8,3.8,4.6,3.6,1.0,0.4,1.7,1.7,15.9,2022
Tyus Jones,25,MEM,PG,73,23,1549,16.5,.544,.371,.120,1.1,11.0,5.9,28.2,2.0,0.1,7.3,16.6,3.4,1.6,5.1,.158,1.2,0.5,1.7,1.4,6MOY-11,21.2,3.4,7.6,.451,1.1,2.8,.390,2.3,4.8,.487,.524,0.7,0.9,.818,0.2,2.2,2.4,4.4,0.9,0.0,0.6,0.4,8.7,2022
Chris Duarte,24,IND,SG,55,39,1541,12.3,.537,.411,.180,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,.029,-1.2,-1.1,-2.3,-0.1,,28.0,4.9,11.3,.432,1.7,4.6,.369,3.2,6.7,.475,.507,1.6,2.0,.804,0.7,3.4,4.1,2.1,1.0,0.2,1.6,1.7,13.1,2022
Trey Lyles,26,2TM,PF,75,23,1537,16.4,.588,.372,.432,6.0,21.2,13.4,9.0,0.9,1.9,9.8,20.7,2.4,1.2,3.5,.111,0.5,-0.8,-0.3,0.7,,20.5,3.5,7.5,.466,0.9,2.8,.321,2.6,4.7,.552,.526,2.6,3.2,.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,2022
Trey Lyles,26,DET,PF,51,3,990,16.7,.576,.380,.458,6.2,21.2,13.3,9.5,1.1,2.4,10.5,22.3,1.3,0.9,2.2,.106,0.5,-0.4,0.0,0.5,,20.5,3.5,7.5,.466,0.9,2.8,.321,2.6,4.7,.552,.526,2.6,3.2,.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,2022
Trey Lyles,26,SAC,PF,24,20,547,16.0,.612,.354,.376,5.7,21.3,13.4,8.1,0.6,1.0,8.4,17.8,1.1,0.3,1.4,.120,0.7,-1.6,-1.0,0.1,,20.5,3.5,7.5,.466,0.9,2.8,.321,2.6,4.7,.552,.526,2.6,3.2,.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,2022
Javonte Green,28,CHI,SF,65,45,1519,14.0,.637,.311,.295,6.8,13.6,10.2,5.3,2.2,1.8,7.6,11.5,2.9,1.5,4.4,.139,-0.6,0.7,0.1,0.8,,23.4,2.7,5.0,.542,0.6,1.6,.356,2.2,3.4,.625,.597,1.2,1.5,.833,1.4,2.8,4.2,0.9,1.0,0.5,0.5,2.0,7.2,2022
Talen Horton-Tucker,21,LAL,SG,60,19,1511,11.0,.503,.338,.232,2.6,11.1,6.9,14.9,1.9,1.7,12.1,19.2,-0.2,1.2,1.1,.033,-3.2,-0.2,-3.3,-0.5,,25.2,3.7,9.0,.416,0.8,3.0,.269,2.9,5.9,.492,.462,1.7,2.1,.800,0.6,2.6,3.2,2.7,1.0,0.5,1.4,2.5,10.0,2022
Jerami Grant,27,DET,PF,47,47,1500,16.1,.556,.363,.371,1.9,12.4,6.9,12.5,1.4,2.9,9.5,25.7,1.2,1.1,2.3,.075,1.4,-0.2,1.2,1.2,,31.9,6.3,14.9,.426,1.9,5.4,.358,4.4,9.5,.465,.491,4.6,5.5,.838,0.6,3.5,4.1,2.4,0.9,1.0,1.8,2.3,19.2,2022
Alperen Şengün,19,HOU,C,72,13,1489,16.0,.552,.223,.442,10.1,18.9,14.5,19.1,1.9,4.1,18.8,22.0,0.8,1.3,2.1,.068,-1.6,0.6,-1.0,0.4,,20.7,3.5,7.3,.474,0.4,1.6,.248,3.1,5.7,.539,.502,2.3,3.2,.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,3.0,9.6,2022
Kyle Anderson,28,MEM,PF,69,11,1484,14.4,.506,.232,.224,4.8,21.6,13.0,16.2,2.5,2.7,12.1,16.2,1.0,2.5,3.5,.113,-0.9,2.1,1.2,1.2,,21.5,3.0,6.8,.446,0.5,1.6,.330,2.5,5.2,.481,.484,1.0,1.5,.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6,7.6,2022
Kristaps Porziņģis,26,2TM,PF,51,51,1481,23.7,.577,.329,.373,7.7,23.1,15.4,13.7,1.3,5.0,8.3,29.5,3.2,2.4,5.6,.180,3.3,0.6,3.9,2.2,,29.0,6.9,15.0,.459,1.5,4.9,.310,5.4,10.1,.532,.510,4.9,5.6,.867,2.0,6.1,8.1,2.3,0.7,1.6,1.6,2.7,20.2,2022
Kristaps Porziņģis,26,DAL,PF,34,34,1002,21.8,.561,.341,.335,7.1,21.9,14.5,11.7,1.3,5.3,8.3,28.6,1.6,1.8,3.4,.161,2.2,0.8,3.0,1.3,,29.0,6.9,15.0,.459,1.5,4.9,.310,5.4,10.1,.532,.510,4.9,5.6,.867,2.0,6.1,8.1,2.3,0.7,1.6,1.6,2.7,20.2,2022
Kristaps Porziņģis,26,WAS,PF,17,17,479,27.7,.606,.305,.448,8.9,25.5,17.3,17.9,1.2,4.4,8.3,31.4,1.6,0.6,2.2,.220,5.4,0.2,5.7,0.9,,29.0,6.9,15.0,.459,1.5,4.9,.310,5.4,10.1,.532,.510,4.9,5.6,.867,2.0,6.1,8.1,2.3,0.7,1.6,1.6,2.7,20.2,2022
Austin Rivers,29,DEN,SG,67,18,1480,7.2,.546,.660,.126,1.5,6.9,4.3,8.0,1.7,0.4,12.8,12.6,0.1,1.1,1.2,.037,-3.5,-0.3,-3.8,-0.7,,22.1,2.2,5.2,.417,1.2,3.4,.342,1.0,1.8,.563,.530,0.5,0.7,.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,6.0,2022
Patrick Beverley,33,MIN,PG,58,54,1476,14.8,.539,.555,.305,4.4,13.2,8.7,24.5,2.2,3.4,12.9,16.1,2.3,1.7,4.1,.132,0.6,2.1,2.7,1.7,,25.4,3.1,7.5,.406,1.4,4.2,.343,1.6,3.3,.485,.501,1.7,2.3,.722,1.1,3.1,4.1,4.6,1.2,0.9,1.3,3.0,9.2,2022
Nickeil Alexander-Walker,23,2TM,SG,65,21,1466,10.5,.475,.497,.160,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,.003,-1.8,-1.1,-2.9,-0.3,,22.6,3.9,10.5,.372,1.6,5.2,.311,2.3,5.3,.433,.449,1.2,1.7,.743,0.6,2.3,2.9,2.4,0.7,0.4,1.4,1.6,10.6,2022
Nickeil Alexander-Walker,23,NOP,SG,50,19,1317,10.5,.474,.483,.153,3.0,11.0,6.9,16.1,1.5,1.4,11.2,24.8,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3,,22.6,3.9,10.5,.372,1.6,5.2,.311,2.3,5.3,.433,.449,1.2,1.7,.743,0.6,2.3,2.9,2.4,0.7,0.4,1.4,1.6,10.6,2022
Nickeil Alexander-Walker,23,UTA,SG,15,2,149,10.2,.497,.688,.250,0.8,15.6,8.5,15.5,1.7,2.4,13.1,17.9,0.0,0.2,0.2,.070,-2.9,1.2,-1.7,0.0,,22.6,3.9,10.5,.372,1.6,5.2,.311,2.3,5.3,.433,.449,1.2,1.7,.743,0.6,2.3,2.9,2.4,0.7,0.4,1.4,1.6,10.6,2022
Cedi Osman,26,CLE,SF,66,3,1462,13.3,.563,.628,.229,1.9,9.0,5.5,14.1,1.8,0.6,9.6,21.1,1.3,1.6,2.9,.094,-0.3,0.5,0.2,0.8,,22.2,3.7,8.7,.432,1.9,5.4,.357,1.8,3.2,.559,.544,1.3,2.0,.664,0.4,1.8,2.2,2.0,0.8,0.2,1.0,1.9,10.7,2022
Nicolas Batum,33,LAC,PF,59,54,1462,13.5,.608,.698,.098,2.2,15.8,9.2,9.7,1.9,2.4,9.0,13.3,1.6,2.1,3.7,.123,0.5,1.9,2.3,1.6,,24.8,3.0,6.6,.463,1.8,4.6,.400,1.2,2.0,.607,.602,0.4,0.6,.658,0.5,3.8,4.3,1.7,1.0,0.7,0.7,1.4,8.3,2022
Norman Powell,28,2TM,SF,45,41,1458,16.3,.603,.418,.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,2.4,0.4,2.8,.093,1.2,-1.5,-0.3,0.6,,32.4,6.2,13.4,.461,2.4,5.6,.419,3.8,7.8,.491,.549,4.2,5.2,.811,0.4,2.8,3.2,2.1,0.9,0.5,1.5,2.4,19.0,2022
Norman Powell,28,POR,SF,40,39,1333,15.3,.593,.423,.365,1.4,9.8,5.4,10.0,1.5,1.3,9.0,22.5,1.8,0.3,2.1,.076,0.6,-1.6,-1.0,0.3,,32.4,6.2,13.4,.461,2.4,5.6,.419,3.8,7.8,.491,.549,4.2,5.2,.811,0.4,2.8,3.2,2.1,0.9,0.5,1.5,2.4,19.0,2022
Norman Powell,28,LAC,SG,5,2,125,27.1,.682,.381,.556,2.6,9.1,5.9,19.5,0.8,2.7,8.2,30.0,0.6,0.1,0.7,.272,7.8,-0.1,7.7,0.3,,32.4,6.2,13.4,.461,2.4,5.6,.419,3.8,7.8,.491,.549,4.2,5.2,.811,0.4,2.8,3.2,2.1,0.9,0.5,1.5,2.4,19.0,2022
Delon Wright,29,ATL,SG,77,8,1452,13.8,.576,.431,.234,3.8,12.7,8.3,16.6,3.1,1.2,13.2,10.3,2.2,1.5,3.6,.121,-0.2,2.4,2.2,1.6,,18.9,1.6,3.5,.454,0.6,1.5,.379,1.0,2.0,.510,.535,0.7,0.8,.857,0.6,2.2,2.9,2.4,1.2,0.2,0.6,0.7,4.4,2022
Maxi Kleber,30,DAL,PF,59,21,1450,11.0,.537,.720,.184,5.4,21.5,13.4,6.5,1.0,3.6,10.9,13.3,0.7,2.3,3.0,.098,-1.6,1.2,-0.4,0.6,6MOY-11,24.6,2.4,6.0,.398,1.4,4.3,.325,1.0,1.7,.586,.516,0.8,1.1,.708,1.2,4.7,5.9,1.2,0.5,1.0,0.8,2.3,7.0,2022
Terrence Ross,30,ORL,SG,63,0,1448,10.0,.515,.477,.235,1.5,10.3,5.9,12.5,0.9,0.8,10.9,20.5,-0.5,0.9,0.3,.011,-2.5,-1.1,-3.7,-0.6,,23.0,3.5,8.8,.397,1.2,4.2,.292,2.3,4.6,.493,.467,1.8,2.1,.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,2022
Daniel Gafford,23,WAS,C,72,53,1444,21.8,.708,.002,.372,12.1,19.0,15.6,7.3,1.0,5.8,12.0,16.7,4.4,1.6,6.0,.198,1.1,0.5,1.6,1.3,,20.1,4.0,5.7,.693,0.0,0.0,.000,4.0,5.7,.695,.693,1.5,2.1,.699,2.2,3.5,5.7,0.9,0.4,1.4,0.9,2.4,9.4,2022
Bradley Beal,28,WAS,SG,40,40,1439,17.5,.539,.272,.263,3.0,11.4,7.3,30.8,1.2,0.9,13.6,30.8,0.6,0.7,1.4,.046,2.0,-1.2,0.8,1.0,,36.0,8.7,19.3,.451,1.6,5.3,.300,7.1,14.0,.508,.492,4.2,5.1,.833,1.0,3.8,4.7,6.6,0.9,0.4,3.4,2.4,23.2,2022
Landry Shamet,24,PHO,SG,69,14,1437,10.2,.550,.689,.167,1.2,8.0,4.7,9.7,0.9,0.6,7.3,16.8,1.1,1.5,2.6,.085,-0.9,-0.4,-1.2,0.3,,20.8,2.8,7.0,.394,1.8,4.8,.368,1.0,2.2,.450,.521,1.0,1.2,.840,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3,8.3,2022
Andre Drummond,28,2TM,C,73,36,1437,21.0,.574,.007,.379,18.0,34.1,26.2,13.7,2.7,4.2,18.5,19.0,2.0,3.1,5.1,.170,-0.1,1.4,1.3,1.2,,19.7,3.4,5.9,.570,0.0,0.0,.000,3.4,5.9,.574,.570,1.2,2.2,.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,2022
Andre Drummond,28,PHI,C,49,12,902,19.3,.544,.008,.345,17.1,36.1,26.8,16.0,3.1,4.5,22.4,17.6,0.7,2.2,2.9,.153,-1.2,2.5,1.3,0.7,,19.7,3.4,5.9,.570,0.0,0.0,.000,3.4,5.9,.574,.570,1.2,2.2,.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,2022
Andre Drummond,28,BRK,C,24,24,535,23.8,.610,.005,.421,19.4,30.6,25.1,9.8,2.0,3.8,13.5,21.5,1.3,0.9,2.2,.199,1.7,-0.5,1.2,0.4,,19.7,3.4,5.9,.570,0.0,0.0,.000,3.4,5.9,.574,.570,1.2,2.2,.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,2022
Austin Reaves,23,LAL,SG,61,19,1418,11.5,.600,.525,.371,3.4,11.2,7.3,10.3,1.0,1.3,9.8,12.4,2.1,0.8,2.9,.097,-1.3,-0.6,-1.9,0.0,,23.2,2.4,5.2,.459,0.9,2.7,.317,1.5,2.5,.616,.542,1.6,1.9,.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3,2022
Furkan Korkmaz,24,PHI,SG,67,19,1414,10.2,.502,.566,.179,1.8,11.9,6.9,13.1,1.2,0.6,8.6,17.6,0.1,1.1,1.2,.041,-2.0,-1.1,-3.1,-0.4,,21.1,2.7,7.0,.387,1.1,4.0,.289,1.6,3.0,.515,.469,1.0,1.3,.810,0.3,2.3,2.6,1.9,0.5,0.1,0.7,0.9,7.6,2022
Avery Bradley,31,LAL,SG,62,45,1406,7.8,.550,.600,.051,2.4,8.0,5.2,4.5,1.8,0.6,9.6,12.1,0.3,0.9,1.2,.040,-3.5,-0.1,-3.6,-0.6,,22.7,2.4,5.6,.423,1.3,3.4,.390,1.1,2.3,.471,.540,0.3,0.3,.889,0.5,1.7,2.2,0.8,0.9,0.1,0.6,1.9,6.4,2022
Anthony Davis,28,LAL,C,40,40,1404,23.9,.578,.101,.351,8.1,22.0,15.1,14.7,1.7,5.7,9.3,27.1,2.6,2.0,4.5,.155,2.6,1.2,3.8,2.0,,35.1,9.3,17.4,.532,0.3,1.8,.186,8.9,15.6,.571,.542,4.4,6.1,.713,2.7,7.2,9.9,3.1,1.2,2.3,2.1,2.4,23.2,2022
R.J. Hampton,20,ORL,SG,64,14,1402,8.5,.481,.400,.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,,21.9,2.7,7.1,.383,1.0,2.9,.350,1.7,4.3,.405,.453,1.2,1.8,.641,0.4,2.7,3.0,2.5,0.7,0.2,1.4,1.6,7.6,2022
Jaxson Hayes,21,NOP,C,70,28,1398,18.5,.680,.143,.472,8.9,16.2,12.5,4.7,1.2,3.8,10.1,16.4,3.7,1.3,5.1,.174,0.6,-0.3,0.2,0.8,,20.0,3.5,5.7,.616,0.3,0.8,.351,3.2,4.9,.660,.641,2.1,2.7,.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2,9.3,2022
Otto Porter Jr.,28,GSW,PF,63,15,1396,15.9,.581,.519,.147,6.9,21.0,14.2,9.6,2.4,2.0,7.7,15.0,2.2,2.7,4.9,.168,1.0,2.1,3.1,1.8,,22.2,3.1,6.6,.464,1.3,3.4,.370,1.8,3.2,.565,.560,0.8,1.0,.803,1.4,4.4,5.7,1.5,1.1,0.5,0.6,1.3,8.2,2022
Raul Neto,29,WAS,PG,70,19,1372,12.4,.538,.272,.245,1.1,9.6,5.4,22.9,2.0,0.2,13.9,18.4,0.7,0.8,1.5,.053,-2.5,-0.5,-2.9,-0.4,,19.6,2.9,6.3,.463,0.5,1.7,.292,2.4,4.6,.526,.502,1.2,1.5,.769,0.2,1.7,1.9,3.1,0.8,0.0,1.1,1.5,7.5,2022
Caleb Martin,26,MIA,SF,60,12,1372,14.8,.611,.378,.227,5.9,13.0,9.5,7.0,2.1,2.3,10.3,16.3,1.9,2.1,4.0,.139,0.1,0.9,1.1,1.1,,22.9,3.5,6.8,.507,1.1,2.6,.413,2.4,4.3,.565,.585,1.2,1.6,.763,1.2,2.7,3.8,1.1,1.0,0.5,0.9,1.7,9.2,2022
Tre Mann,20,OKC,PG,60,26,1367,10.2,.501,.463,.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,.002,-3.3,-1.1,-4.4,-0.8,,22.8,3.9,9.8,.393,1.6,4.5,.360,2.2,5.3,.421,.476,1.1,1.4,.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4,2022
Eric Bledsoe,32,LAC,PG,54,29,1361,12.5,.514,.348,.250,2.2,11.6,7.1,24.1,2.5,1.2,18.3,20.5,-0.5,1.8,1.3,.047,-2.1,1.3,-0.8,0.4,,25.2,3.6,8.7,.421,0.9,3.0,.313,2.7,5.6,.479,.475,1.6,2.2,.761,0.5,2.9,3.4,4.2,1.3,0.4,2.1,1.6,9.9,2022
Danny Green,34,PHI,SF,62,28,1353,9.5,.561,.847,.044,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,0.3,1.6,1.9,.067,-1.4,0.8,-0.5,0.5,,21.8,2.0,5.2,.394,1.7,4.4,.380,0.4,0.8,.469,.555,0.2,0.2,.786,0.5,2.0,2.5,1.0,1.0,0.6,0.7,1.7,5.9,2022
Ziaire Williams,20,MEM,SF,62,31,1346,9.7,.559,.571,.130,2.0,8.2,5.0,6.3,1.2,0.8,8.4,14.9,1.1,1.1,2.2,.080,-2.4,-0.6,-3.0,-0.3,,21.7,3.1,6.8,.450,1.2,3.9,.314,1.9,2.9,.632,.540,0.7,0.9,.782,0.4,1.7,2.1,1.0,0.6,0.2,0.7,1.8,8.1,2022
Josh Christopher,20,HOU,SG,74,2,1334,12.2,.534,.378,.226,4.3,11.1,7.7,17.3,2.3,0.9,17.2,21.1,-0.4,0.7,0.3,.010,-2.2,-1.3,-3.5,-0.5,,18.0,3.0,6.8,.448,0.8,2.6,.296,2.3,4.2,.540,.504,1.1,1.5,.735,0.7,1.8,2.5,2.0,0.9,0.2,1.5,1.3,7.9,2022
Draymond Green,31,GSW,PF,46,44,1329,14.3,.582,.210,.354,3.8,23.2,13.8,32.5,2.2,3.6,31.9,14.3,0.8,2.8,3.6,.131,-1.4,4.6,3.2,1.8,"DPOY-10,AS,DEF2",28.9,2.9,5.6,.525,0.3,1.2,.296,2.6,4.4,.586,.556,1.3,2.0,.659,1.0,6.3,7.3,7.0,1.3,1.1,3.0,3.0,7.5,2022
Bones Hyland,21,DEN,SG,69,4,1310,14.4,.558,.627,.219,1.2,14.4,8.0,21.2,1.5,1.4,12.1,23.8,1.1,1.3,2.4,.088,0.3,-0.7,-0.4,0.5,,19.0,3.3,8.3,.403,1.9,5.2,.366,1.4,3.1,.465,.518,1.6,1.8,.856,0.2,2.5,2.7,2.8,0.6,0.3,1.2,2.2,10.1,2022
Jalen Suggs,20,ORL,PG,48,45,1307,8.6,.455,.358,.297,2.1,11.7,6.9,24.9,2.2,1.3,18.7,25.3,-3.0,1.3,-1.6,-0.060,-5.3,-0.2,-5.6,-1.2,,27.2,4.1,11.4,.361,0.9,4.1,.214,3.3,7.3,.443,.400,2.6,3.4,.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8,2022
John Konchar,25,MEM,SG,72,7,1292,14.0,.615,.481,.187,6.9,20.1,13.3,10.6,1.7,1.5,9.3,9.9,2.4,1.8,4.2,.155,0.2,1.3,1.5,1.2,,17.9,1.9,3.6,.515,0.7,1.8,.413,1.2,1.9,.610,.615,0.4,0.7,.551,1.2,3.4,4.6,1.5,0.6,0.3,0.4,1.3,4.8,2022
Bryn Forbes,28,2TM,SG,75,2,1286,11.5,.574,.547,.161,0.9,6.9,3.9,8.3,0.9,0.3,8.8,21.2,0.8,0.6,1.4,.054,-0.7,-2.2,-2.9,-0.3,,17.1,3.1,7.2,.429,1.6,3.9,.414,1.5,3.3,.447,.542,1.1,1.2,.908,0.1,1.1,1.2,1.0,0.3,0.1,0.7,1.3,8.8,2022
Bryn Forbes,28,SAS,SG,40,1,676,12.4,.572,.510,.166,0.6,9.2,4.9,8.6,1.2,0.4,9.4,21.9,0.3,0.4,0.7,.053,-0.3,-1.3,-1.6,0.1,,17.1,3.1,7.2,.429,1.6,3.9,.414,1.5,3.3,.447,.542,1.1,1.2,.908,0.1,1.1,1.2,1.0,0.3,0.1,0.7,1.3,8.8,2022
Bryn Forbes,28,DEN,SG,35,1,610,10.6,.578,.593,.156,1.1,4.3,2.7,8.0,0.6,0.3,8.1,20.3,0.5,0.2,0.7,.054,-1.1,-3.2,-4.3,-0.4,,17.1,3.1,7.2,.429,1.6,3.9,.414,1.5,3.3,.447,.542,1.1,1.2,.908,0.1,1.1,1.2,1.0,0.3,0.1,0.7,1.3,8.8,2022
Ben McLemore,28,POR,SG,64,6,1285,11.7,.567,.774,.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,.031,-0.7,-2.5,-3.2,-0.4,,20.1,3.4,8.4,.401,2.4,6.5,.362,1.0,1.9,.533,.541,1.1,1.4,.818,0.2,1.4,1.6,0.9,0.6,0.2,0.9,1.6,10.2,2022
Chimezie Metu,24,SAC,C,60,20,1279,13.4,.546,.414,.203,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,0.1,1.4,1.5,.056,-1.6,0.1,-1.5,0.2,,21.3,3.4,7.5,.452,1.0,3.1,.306,2.4,4.4,.555,.516,1.2,1.5,.780,0.6,5.0,5.6,1.0,0.9,0.5,1.0,1.6,8.9,2022
Cameron Payne,27,PHO,PG,58,12,1278,13.8,.500,.359,.152,2.1,12.3,7.3,30.7,1.5,1.2,14.1,24.6,0.2,1.8,1.9,.073,-0.4,0.4,0.0,0.7,,22.0,4.1,10.1,.409,1.2,3.6,.336,2.9,6.5,.449,.469,1.3,1.5,.843,0.4,2.6,3.0,4.9,0.7,0.3,1.8,2.1,10.8,2022
Hamidou Diallo,23,DET,SG,58,29,1269,15.7,.541,.177,.266,5.6,18.7,11.8,9.8,2.7,1.2,9.0,21.8,0.6,1.5,2.1,.079,-1.2,0.7,-0.5,0.5,,21.9,4.5,9.1,.496,0.4,1.6,.247,4.1,7.5,.550,.518,1.6,2.4,.650,1.2,3.6,4.8,1.3,1.2,0.3,1.0,2.5,11.0,2022
Damion Lee,29,GSW,SG,63,5,1256,10.9,.561,.488,.196,2.4,14.9,8.8,7.1,1.5,0.5,8.4,15.8,0.9,1.8,2.7,.102,-2.4,0.4,-2.0,0.0,,19.9,2.7,6.1,.441,1.0,3.0,.337,1.7,3.1,.541,.523,1.0,1.2,.880,0.4,2.8,3.2,1.0,0.6,0.1,0.6,1.5,7.4,2022
George Hill,35,MIL,PG,54,17,1253,10.2,.552,.487,.225,3.3,9.7,6.6,12.4,1.6,0.5,11.9,11.7,1.3,1.0,2.3,.087,-2.2,0.6,-1.6,0.1,,23.2,2.2,5.1,.429,0.8,2.5,.306,1.4,2.6,.546,.504,1.1,1.1,.919,0.7,2.2,2.9,2.2,0.8,0.1,0.8,1.3,6.2,2022
Gary Payton II,29,GSW,SG,71,16,1247,17.8,.679,.349,.169,6.5,14.9,10.8,7.6,3.8,1.7,9.8,14.3,2.5,2.6,5.2,.199,0.3,3.4,3.7,1.8,,17.6,3.0,4.8,.616,0.6,1.7,.358,2.4,3.2,.754,.679,0.5,0.8,.603,1.0,2.5,3.5,0.9,1.4,0.3,0.6,1.8,7.1,2022
Brandon Clarke,25,MEM,PF,64,1,1246,23.7,.660,.049,.291,11.1,17.8,14.4,10.3,1.5,4.9,6.3,17.7,4.4,1.9,6.3,.241,3.1,1.1,4.2,2.0,6MOY-11,19.5,4.5,7.0,.644,0.1,0.3,.227,4.4,6.6,.666,.650,1.3,2.0,.654,2.1,3.2,5.3,1.3,0.6,1.1,0.5,1.9,10.4,2022
Tim Hardaway Jr.,29,DAL,SG,42,20,1245,12.7,.520,.574,.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,0.5,1.5,2.0,.077,-0.4,0.2,-0.2,0.6,,29.6,5.0,12.6,.394,2.4,7.2,.336,2.5,5.4,.473,.491,1.9,2.5,.757,0.3,3.4,3.7,2.2,0.9,0.1,0.8,1.8,14.2,2022
Drew Eubanks,24,2TM,C,71,31,1245,18.0,.638,.062,.350,11.0,22.2,16.5,10.1,1.2,2.8,15.9,17.5,2.2,1.1,3.4,.130,-0.5,-0.9,-1.4,0.2,,17.5,3.1,5.2,.596,0.1,0.3,.217,3.0,4.9,.621,.602,1.4,1.8,.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,1.7,7.7,2022
Drew Eubanks,24,SAS,C,49,9,595,16.0,.588,.050,.497,11.2,23.4,17.3,11.1,1.0,4.2,19.2,17.0,0.6,0.8,1.4,.114,-1.9,0.7,-1.2,0.1,,17.5,3.1,5.2,.596,0.1,0.3,.217,3.0,4.9,.621,.602,1.4,1.8,.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,1.7,7.7,2022
Drew Eubanks,24,POR,C,22,22,650,19.9,.678,.071,.241,10.8,21.0,15.7,9.1,1.4,1.5,13.0,18.0,1.6,0.3,2.0,.144,0.8,-2.3,-1.5,0.1,,17.5,3.1,5.2,.596,0.1,0.3,.217,3.0,4.9,.621,.602,1.4,1.8,.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,1.7,7.7,2022
Myles Turner,25,IND,C,42,42,1235,17.4,.615,.466,.267,5.8,21.3,13.4,5.1,1.1,8.3,10.9,17.1,1.7,1.4,3.1,.120,0.1,1.4,1.4,1.1,,29.4,4.8,9.4,.509,1.5,4.4,.333,3.3,5.0,.662,.587,1.9,2.5,.752,1.5,5.5,7.1,1.0,0.7,2.8,1.3,2.8,12.9,2022
Aleksej Pokusevski,20,OKC,PF,61,12,1233,12.0,.485,.432,.110,6.0,20.8,13.3,16.5,1.5,2.9,16.4,20.0,-1.1,1.5,0.4,.014,-2.7,0.1,-2.6,-0.2,,20.2,3.0,7.5,.408,0.9,3.2,.289,2.1,4.2,.498,.470,0.6,0.8,.700,1.2,4.0,5.2,2.1,0.6,0.6,1.5,1.4,7.6,2022
