Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season
Jarrett Jack,29,GSW,SG,79,4,2349,15.9,.542,.237,.231,1.0,10.1,5.7,29.9,1.3,0.4,14.3,21.0,3.9,1.8,5.6,.115,1.1,-0.6,0.5,1.4,6MOY-3,29.7,4.9,10.8,.452,1.0,2.6,.404,3.9,8.3,.466,.499,2.1,2.5,.843,0.3,2.8,3.1,5.6,0.8,0.1,2.0,1.7,12.9,2013
Chris Paul,27,LAC,PG,70,70,2335,26.4,.594,.271,.377,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,10.6,3.4,13.9,.287,6.4,2.4,8.8,6.4,"MVP-4,DPOY-11,AS,NBA1,DEF1",33.4,5.9,12.2,.481,1.1,3.3,.328,4.8,8.9,.538,.526,4.1,4.6,.885,0.8,3.0,3.7,9.7,2.4,0.1,2.3,2.0,16.9,2013
Amir Johnson,25,TOR,PF,81,38,2325,17.3,.591,.021,.309,11.4,20.0,15.6,8.7,1.8,3.8,14.5,16.1,4.4,2.9,7.3,.151,0.0,1.0,1.0,1.8,,28.7,4.1,7.5,.554,0.1,0.2,.385,4.1,7.3,.558,.559,1.7,2.3,.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,10.0,2013
J.J. Hickson,24,POR,C,80,80,2323,19.7,.591,.003,.360,13.2,28.5,20.7,6.6,1.1,1.7,14.4,19.9,4.6,2.3,6.9,.142,1.3,-1.1,0.2,1.3,,29.0,5.2,9.3,.562,0.0,0.0,.000,5.2,9.3,.563,.562,2.3,3.4,.679,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,12.7,2013
Raymond Felton,28,NYK,PG,68,68,2313,15.2,.505,.293,.145,2.5,7.5,4.9,27.0,2.2,0.5,14.2,22.1,2.5,1.7,4.2,.087,0.9,-0.8,0.1,1.2,,34.0,5.5,13.0,.427,1.4,3.8,.360,4.2,9.2,.455,.480,1.5,1.9,.789,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,13.9,2013
Danilo Gallinari,24,DEN,SF,71,71,2309,16.7,.561,.416,.400,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,5.2,2.0,7.2,.151,2.9,-0.1,2.8,2.8,,32.5,5.1,12.3,.418,1.9,5.1,.373,3.2,7.2,.450,.495,4.0,4.9,.822,0.9,4.3,5.2,2.5,0.9,0.5,1.6,1.8,16.2,2013
Arron Afflalo,27,ORL,SF,64,64,2307,13.0,.527,.265,.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,1.5,0.5,2.0,.042,-1.1,-1.8,-2.9,-0.5,,36.0,6.2,14.1,.439,1.1,3.8,.300,5.1,10.4,.489,.478,3.0,3.5,.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5,2013
Kyle Singler,24,DET,SF,82,74,2293,10.0,.517,.312,.193,5.4,11.3,8.3,5.3,1.3,1.3,12.3,15.8,1.1,1.2,2.3,.048,-2.2,-0.8,-3.0,-0.6,,28.0,3.4,7.8,.428,0.9,2.4,.350,2.5,5.4,.464,.483,1.2,1.5,.806,1.3,2.7,4.0,0.9,0.7,0.5,1.2,2.6,8.8,2013
DeMarcus Cousins,22,SAC,C,75,74,2289,20.2,.524,.021,.408,10.9,27.0,18.7,15.3,2.4,1.9,15.5,28.1,2.0,2.3,4.4,.092,0.7,-0.5,0.2,1.2,,30.5,6.4,13.8,.465,0.1,0.3,.182,6.4,13.5,.471,.467,4.2,5.6,.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,17.1,2013
Jason Thompson,26,SAC,PF,82,81,2285,14.6,.533,.004,.277,8.4,19.5,13.8,6.0,1.1,2.1,10.8,18.2,2.7,0.9,3.6,.075,-1.0,-1.6,-2.6,-0.3,,27.9,4.6,9.1,.502,0.0,0.0,.000,4.6,9.0,.504,.502,1.7,2.5,.694,2.1,4.6,6.7,1.0,0.6,0.7,1.2,2.8,10.9,2013
Lance Stephenson,22,IND,SG,78,72,2278,11.8,.530,.314,.192,2.3,12.3,7.4,16.2,1.9,0.5,14.4,15.2,1.8,3.6,5.5,.115,-1.7,1.7,0.0,1.2,,29.2,3.5,7.7,.460,0.8,2.4,.330,2.7,5.3,.520,.512,1.0,1.5,.652,0.6,3.3,3.9,2.9,1.0,0.2,1.4,2.1,8.8,2013
John Salmons,33,SAC,SF,76,72,2278,10.2,.509,.436,.180,1.6,9.0,5.2,14.8,1.1,0.9,11.4,14.5,1.8,-0.1,1.6,.034,-1.1,-1.5,-2.5,-0.3,,30.0,3.2,8.1,.399,1.3,3.5,.371,1.9,4.5,.420,.480,1.1,1.4,.773,0.4,2.3,2.7,3.0,0.7,0.3,1.1,1.9,8.8,2013
Roy Hibbert,26,IND,C,79,79,2269,17.3,.489,.005,.261,14.8,17.4,16.1,8.9,0.9,6.7,14.5,22.5,1.3,4.9,6.1,.129,-1.7,1.4,-0.3,0.9,DPOY-10,28.7,4.9,10.9,.448,0.0,0.1,.250,4.9,10.8,.449,.449,2.1,2.8,.741,3.7,4.6,8.3,1.4,0.5,2.6,2.1,3.5,11.9,2013
Kyle Korver,31,ATL,SF,74,60,2259,13.9,.637,.689,.130,1.2,13.5,7.4,9.9,1.6,1.3,9.9,14.5,4.0,2.5,6.4,.137,1.1,0.7,1.8,2.2,,30.5,3.7,8.1,.461,2.6,5.6,.457,1.2,2.5,.471,.618,0.9,1.1,.859,0.3,3.6,4.0,2.0,0.9,0.5,0.9,2.3,10.9,2013
Brook Lopez,24,BRK,C,74,74,2253,24.7,.567,.001,.358,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,6.4,2.6,9.0,.191,3.4,-0.2,3.2,3.0,AS,30.4,7.7,14.8,.521,0.0,0.0,.000,7.7,14.8,.522,.521,4.0,5.3,.758,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4,2013
Jeff Green,26,BOS,PF,81,17,2252,15.0,.561,.226,.329,3.0,13.4,8.3,9.6,1.3,2.4,12.5,22.2,1.9,2.8,4.7,.099,-0.2,-0.1,-0.3,1.0,,27.8,4.6,10.0,.467,0.9,2.2,.385,3.8,7.7,.490,.510,2.6,3.3,.808,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,12.8,2013
Randy Foye,29,UTA,SG,82,72,2249,11.7,.550,.588,.195,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,2.8,0.9,3.7,.080,0.1,-0.7,-0.6,0.8,,27.4,3.6,9.0,.397,2.2,5.3,.410,1.4,3.7,.378,.518,1.4,1.8,.819,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,10.8,2013
Kenneth Faried,23,DEN,PF,80,80,2248,18.5,.573,.000,.386,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,4.5,3.4,7.8,.167,0.9,0.2,1.1,1.7,DPOY-17,28.1,4.8,8.6,.552,0.0,0.0,,4.8,8.6,.552,.552,2.0,3.3,.613,3.3,5.9,9.2,1.0,1.0,1.0,1.4,2.9,11.5,2013
Brandon Bass,27,BOS,PF,81,69,2239,12.3,.535,.003,.255,7.0,15.2,11.2,6.0,1.0,2.3,10.9,15.5,2.0,2.7,4.7,.101,-1.9,0.0,-1.9,0.1,,27.6,3.5,7.3,.486,0.0,0.0,.000,3.5,7.2,.487,.486,1.6,1.9,.860,1.6,3.7,5.2,1.0,0.5,0.8,1.0,2.3,8.7,2013
Spencer Hawes,24,PHI,C,82,40,2233,16.0,.514,.107,.194,8.5,21.7,14.9,13.5,0.6,3.9,13.0,20.9,1.7,2.8,4.5,.096,-1.1,0.6,-0.5,0.9,,27.2,4.6,9.9,.464,0.4,1.1,.356,4.2,8.8,.477,.483,1.5,1.9,.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11.0,2013
Jamal Crawford,32,LAC,SG,76,0,2230,16.8,.558,.390,.244,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,3.7,1.7,5.4,.116,2.3,-1.3,1.0,1.7,6MOY-2,29.3,5.9,13.4,.438,2.0,5.2,.376,3.9,8.2,.477,.511,2.8,3.3,.871,0.3,1.4,1.7,2.5,1.0,0.2,1.9,0.9,16.5,2013
Thabo Sefolosha,28,OKC,SG,81,81,2229,12.8,.617,.554,.148,3.2,12.4,8.2,8.2,2.4,1.5,11.4,11.4,3.6,3.1,6.8,.146,0.6,1.8,2.4,2.5,,27.5,2.8,5.8,.481,1.3,3.2,.419,1.4,2.6,.558,.597,0.7,0.9,.826,0.7,3.2,3.9,1.5,1.3,0.5,0.8,2.2,7.6,2013
Danny Green,25,SAS,SG,80,80,2201,14.1,.600,.623,.119,2.0,10.3,6.4,9.5,2.1,1.8,11.9,16.6,2.6,3.2,5.9,.128,1.4,1.4,2.8,2.7,,27.5,3.7,8.3,.448,2.2,5.2,.429,1.5,3.1,.480,.581,0.8,1.0,.848,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,10.5,2013
Martell Webster,26,WAS,SF,76,62,2200,13.9,.601,.517,.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,3.9,2.4,6.3,.138,0.5,0.3,0.8,1.6,,28.9,3.7,8.4,.442,1.8,4.3,.422,1.9,4.0,.463,.551,2.2,2.6,.848,0.7,3.2,3.9,1.9,0.6,0.2,1.2,2.2,11.4,2013
Bismack Biyombo,20,CHA,C,80,65,2186,10.1,.472,.000,.410,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.1,1.3,1.4,.031,-3.6,-0.8,-4.4,-1.3,,27.3,2.0,4.3,.451,0.0,0.0,,2.0,4.3,.451,.451,0.9,1.8,.521,2.4,4.9,7.3,0.4,0.4,1.8,1.0,2.4,4.8,2013
Luis Scola,32,PHO,PF,82,67,2184,16.7,.516,.017,.251,8.1,20.4,14.1,14.5,1.6,1.2,11.0,23.3,2.4,1.9,4.4,.096,-0.3,-0.2,-0.5,0.8,,26.6,5.3,11.2,.472,0.0,0.2,.188,5.2,11.0,.477,.474,2.2,2.8,.787,1.9,4.7,6.6,2.2,0.8,0.4,1.5,3.1,12.8,2013
Tony Parker,30,SAS,PG,66,66,2174,23.0,.588,.068,.332,1.0,9.1,5.3,40.4,1.3,0.2,13.0,27.7,7.1,2.3,9.3,.206,4.1,-0.5,3.6,3.1,"MVP-6,AS,NBA2",32.9,7.9,15.1,.522,0.4,1.0,.353,7.5,14.0,.534,.534,4.2,5.0,.845,0.3,2.7,3.0,7.6,0.8,0.1,2.6,1.4,20.3,2013
Rodney Stuckey,26,DET,SG,76,24,2171,13.0,.505,.243,.364,2.2,9.1,5.6,20.3,1.2,0.6,13.4,21.0,1.7,0.8,2.5,.055,-0.6,-1.3,-1.8,0.1,,28.6,4.0,9.8,.406,0.7,2.4,.302,3.3,7.4,.440,.443,2.8,3.6,.783,0.6,2.2,2.8,3.6,0.7,0.2,1.8,1.7,11.5,2013
Jared Dudley,27,PHO,SF,79,50,2170,14.9,.582,.405,.242,4.1,8.9,6.4,14.9,1.8,0.3,12.0,17.2,3.9,0.9,4.8,.106,1.0,-0.4,0.6,1.5,,27.5,4.0,8.5,.468,1.3,3.4,.391,2.6,5.0,.520,.547,1.6,2.1,.796,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9,2013
Tyson Chandler,30,NYK,C,66,66,2164,18.9,.671,.000,.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,6.7,2.6,9.3,.207,1.5,-0.3,1.3,1.8,"DPOY-13,AS,DEF1",32.8,3.9,6.1,.638,0.0,0.0,,3.9,6.1,.638,.638,2.7,3.9,.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,10.4,2013
José Calderón,31,2TM,PG,73,58,2160,18.8,.616,.444,.126,1.1,8.6,4.8,39.8,1.4,0.3,15.8,17.0,6.6,0.9,7.4,.165,4.3,-1.2,3.1,2.8,,29.6,4.3,8.7,.491,1.8,3.9,.461,2.5,4.8,.516,.594,1.0,1.1,.900,0.3,2.1,2.4,7.1,0.8,0.1,1.7,1.4,11.3,2013
José Calderón,31,TOR,PG,45,30,1273,19.2,.594,.462,.131,1.3,8.7,5.0,43.7,1.2,0.4,15.1,18.1,4.0,0.5,4.4,.167,5.0,-1.4,3.6,1.8,,29.6,4.3,8.7,.491,1.8,3.9,.461,2.5,4.8,.516,.594,1.0,1.1,.900,0.3,2.1,2.4,7.1,0.8,0.1,1.7,1.4,11.3,2013
José Calderón,31,DET,PG,28,28,887,18.2,.654,.414,.118,0.8,8.5,4.5,34.1,1.8,0.2,17.0,15.4,2.6,0.4,3.0,.163,3.3,-0.8,2.5,1.0,,29.6,4.3,8.7,.491,1.8,3.9,.461,2.5,4.8,.516,.594,1.0,1.1,.900,0.3,2.1,2.4,7.1,0.8,0.1,1.7,1.4,11.3,2013
Andre Miller,36,DEN,PG,82,11,2151,15.7,.548,.101,.307,3.2,9.1,6.2,32.2,1.7,0.4,19.3,17.9,3.9,1.5,5.4,.120,1.1,-0.2,0.9,1.6,6MOY-6,26.2,3.7,7.7,.479,0.2,0.8,.266,3.5,6.9,.504,.493,2.0,2.4,.840,0.7,2.2,2.9,5.9,0.9,0.1,2.1,1.9,9.6,2013
Robin Lopez,24,NOH,C,82,82,2136,18.9,.573,.000,.288,12.4,13.4,12.9,5.3,0.8,5.0,12.0,20.0,4.4,1.2,5.6,.126,1.3,-0.7,0.6,1.4,,26.0,4.7,8.8,.534,0.0,0.0,,4.7,8.8,.534,.534,2.0,2.5,.778,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2.0,11.3,2013
Kevin Martin,29,OKC,SG,77,0,2136,16.0,.608,.477,.316,1.8,7.4,4.8,7.9,1.7,0.3,10.2,21.0,5.0,2.0,7.0,.157,1.7,-0.7,1.0,1.6,6MOY-4,27.7,4.5,10.1,.450,2.1,4.8,.426,2.5,5.3,.472,.551,2.8,3.2,.890,0.4,1.9,2.3,1.4,0.9,0.1,1.3,1.8,14.0,2013
Jimmy Butler,23,CHI,SF,82,20,2134,15.2,.574,.205,.455,7.2,10.4,8.8,8.6,2.0,1.1,9.2,14.6,4.4,2.6,7.0,.158,1.0,1.0,2.0,2.1,DPOY-17,26.0,2.9,6.2,.467,0.5,1.3,.381,2.4,5.0,.489,.506,2.3,2.8,.803,1.7,2.3,4.0,1.4,1.0,0.4,0.8,1.2,8.6,2013
Gerald Henderson,25,CHA,SG,68,58,2133,16.4,.531,.117,.366,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,2.9,0.3,3.3,.073,0.3,-1.4,-1.1,0.5,,31.4,5.6,12.6,.447,0.5,1.5,.330,5.1,11.1,.462,.466,3.8,4.6,.824,0.8,2.9,3.7,2.6,1.0,0.5,1.6,2.2,15.5,2013
Jason Terry,35,BOS,SG,79,24,2124,12.8,.566,.511,.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,2.1,1.9,4.0,.091,0.0,-0.2,-0.2,1.0,,26.9,3.6,8.2,.434,1.6,4.2,.372,2.0,4.0,.498,.529,1.4,1.7,.870,0.2,1.8,2.0,2.5,0.8,0.1,1.3,1.4,10.1,2013
Isaiah Thomas,23,SAC,PG,79,62,2122,17.5,.574,.386,.345,1.5,7.3,4.4,24.6,1.6,0.1,12.7,23.0,5.2,-0.1,5.0,.114,2.5,-2.0,0.5,1.3,,26.9,4.6,10.5,.440,1.5,4.1,.358,3.2,6.5,.491,.509,3.2,3.6,.882,0.4,1.7,2.0,4.0,0.8,0.0,1.8,2.1,13.9,2013
Tony Allen,31,MEM,SG,79,79,2109,13.2,.489,.038,.293,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,1.0,4.1,5.1,.115,-2.0,2.4,0.4,1.2,"DPOY-5,DEF1",26.7,3.6,8.1,.445,0.0,0.3,.125,3.6,7.8,.458,.447,1.7,2.4,.717,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,8.9,2013
Gordon Hayward,22,UTA,SF,72,27,2104,16.8,.564,.318,.380,2.8,9.8,6.3,16.7,1.5,1.4,11.7,22.1,4.2,1.2,5.4,.123,2.5,-0.5,2.0,2.1,6MOY-14,29.2,4.7,10.7,.435,1.4,3.4,.415,3.3,7.3,.444,.501,3.4,4.1,.827,0.7,2.4,3.1,3.0,0.8,0.5,1.7,1.7,14.1,2013
Vince Carter,36,DAL,SF,81,3,2093,17.8,.571,.467,.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,3.9,2.0,6.0,.137,2.7,0.3,3.1,2.6,6MOY-14,25.8,4.6,10.6,.435,2.0,4.9,.406,2.6,5.6,.461,.530,2.2,2.8,.816,0.7,3.4,4.1,2.4,0.9,0.5,1.3,2.8,13.4,2013
Nate Robinson,28,CHI,PG,82,23,2086,17.4,.540,.378,.183,1.6,8.6,5.1,31.4,2.2,0.4,12.6,25.1,3.5,2.4,5.9,.136,2.5,0.3,2.8,2.5,6MOY-8,25.4,4.9,11.2,.433,1.7,4.2,.405,3.1,7.0,.450,.510,1.6,2.1,.799,0.4,1.9,2.2,4.4,1.0,0.1,1.8,2.5,13.1,2013
Tim Duncan,36,SAS,C,69,69,2078,24.4,.554,.007,.307,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,3.4,4.9,8.3,.191,2.4,2.9,5.3,3.8,"MVP-7,DPOY-6,AS,NBA1,DEF2",30.1,7.1,14.1,.502,0.0,0.1,.286,7.1,14.0,.504,.503,3.6,4.3,.817,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8,2013
Gerald Wallace,30,BRK,SF,69,68,2076,11.6,.490,.356,.415,3.9,14.3,9.1,13.3,2.5,1.7,16.9,14.5,0.6,2.5,3.1,.072,-1.2,1.8,0.7,1.3,,30.1,2.6,6.6,.397,0.7,2.4,.282,2.0,4.3,.461,.448,1.8,2.8,.637,1.0,3.6,4.6,2.6,1.4,0.7,1.6,1.7,7.7,2013
Mario Chalmers,26,MIA,PG,77,77,2068,13.3,.576,.569,.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,2.6,2.5,5.2,.120,-0.5,0.9,0.4,1.3,,26.9,2.9,6.9,.429,1.6,3.9,.409,1.4,3.0,.456,.545,1.2,1.5,.795,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5,8.6,2013
Al-Farouq Aminu,22,NOH,SF,76,71,2066,13.7,.519,.040,.289,7.9,26.2,16.9,7.8,2.4,2.1,17.8,14.6,0.7,2.4,3.1,.073,-1.3,1.2,-0.1,1.0,,27.2,3.0,6.2,.475,0.1,0.3,.211,2.9,6.0,.486,.479,1.3,1.8,.737,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,7.3,2013
Harrison Barnes,20,GSW,SF,81,81,2058,11.0,.526,.231,.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.9,1.9,2.8,.065,-1.6,-0.1,-1.7,0.1,ROY-6,25.4,3.4,7.8,.439,0.6,1.8,.359,2.8,6.0,.464,.481,1.8,2.3,.758,0.7,3.5,4.1,1.2,0.6,0.2,1.2,1.7,9.2,2013
Matt Barnes,32,LAC,SF,80,4,2058,15.5,.566,.481,.173,6.5,14.5,10.6,9.2,2.1,2.6,11.0,18.1,3.5,2.8,6.3,.146,1.1,0.7,1.8,2.0,,25.7,3.9,8.4,.462,1.4,4.1,.342,2.5,4.4,.574,.544,1.1,1.5,.744,1.4,3.2,4.6,1.5,1.0,0.8,1.1,2.9,10.3,2013
Emeka Okafor,30,WAS,C,79,77,2052,15.8,.496,.000,.278,10.7,26.8,18.7,7.9,1.1,3.0,12.2,19.5,0.7,3.7,4.5,.104,-1.0,0.3,-0.7,0.7,,26.0,4.2,8.7,.477,0.0,0.0,,4.2,8.7,.477,.477,1.4,2.4,.571,2.5,6.2,8.8,1.2,0.6,1.0,1.4,1.8,9.7,2013
Kyrie Irving,20,CLE,PG,59,59,2048,21.4,.553,.261,.271,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,4.2,1.1,5.3,.125,4.3,-0.7,3.7,3.0,AS,34.7,8.2,18.1,.452,1.8,4.7,.391,6.4,13.4,.474,.503,4.2,4.9,.855,0.6,3.1,3.7,5.9,1.5,0.4,3.2,2.5,22.5,2013
Jason Kidd,39,NYK,SG,76,48,2043,13.5,.532,.795,.117,2.8,16.2,9.3,17.8,3.3,1.1,15.0,11.6,2.6,2.8,5.4,.128,0.6,2.7,3.3,2.7,,26.9,2.0,5.4,.372,1.5,4.3,.351,0.5,1.1,.452,.511,0.5,0.6,.833,0.7,3.6,4.3,3.3,1.6,0.3,1.0,1.6,6.0,2013
Ray Allen,37,MIA,SG,79,0,2035,14.7,.599,.510,.243,2.6,10.1,6.6,10.2,1.7,0.6,12.5,19.3,3.4,1.9,5.4,.126,1.1,-0.8,0.3,1.2,,25.8,3.7,8.2,.449,1.8,4.2,.419,1.9,4.0,.480,.555,1.8,2.0,.886,0.5,2.2,2.7,1.7,0.8,0.2,1.3,1.6,10.9,2013
Andrei Kirilenko,31,MIN,SF,64,64,2034,17.6,.590,.214,.446,5.6,15.1,10.2,14.4,2.4,2.4,15.1,17.4,3.4,2.6,6.0,.142,1.8,1.8,3.5,2.9,,31.8,4.4,8.8,.507,0.5,1.9,.292,3.9,6.9,.566,.538,2.9,3.9,.752,1.6,4.1,5.7,2.8,1.5,1.0,1.9,1.3,12.4,2013
Tyler Zeller,23,CLE,C,77,55,2033,11.0,.486,.007,.281,8.7,16.7,12.5,7.4,0.9,2.8,13.1,15.9,0.8,1.2,2.0,.048,-3.1,-0.9,-4.0,-1.0,,26.4,3.2,7.3,.438,0.0,0.1,.000,3.2,7.2,.441,.438,1.6,2.0,.764,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9,2013
Michael Kidd-Gilchrist,19,CHA,SF,78,77,2025,14.0,.506,.015,.305,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,1.1,1.0,2.1,.051,-1.6,-0.9,-2.6,-0.3,ROY-8,26.0,3.6,7.9,.458,0.0,0.1,.222,3.6,7.7,.462,.460,1.8,2.4,.749,1.7,4.2,5.8,1.5,0.7,0.9,1.3,2.1,9.0,2013
Kevin Garnett,36,BOS,C,68,68,2022,19.2,.535,.019,.236,4.5,25.8,15.5,14.4,2.0,2.4,10.5,24.5,1.8,3.8,5.6,.133,0.9,1.7,2.6,2.3,"MVP-12,AS",29.7,6.2,12.5,.496,0.0,0.2,.125,6.2,12.3,.504,.498,2.3,3.0,.786,1.1,6.7,7.8,2.3,1.1,0.9,1.6,2.3,14.8,2013
Kyle Lowry,26,TOR,PG,68,52,2020,17.5,.543,.448,.384,3.2,15.9,9.5,34.6,2.5,1.0,17.7,20.3,3.5,2.1,5.6,.133,2.0,0.9,2.9,2.5,,29.7,3.7,9.2,.401,1.5,4.1,.362,2.2,5.1,.433,.482,2.8,3.5,.795,0.8,3.9,4.7,6.4,1.4,0.4,2.3,3.2,11.6,2013
Tyreke Evans,23,SAC,SG,65,61,2016,18.1,.558,.174,.354,3.1,13.5,8.2,19.0,2.3,1.0,12.6,22.3,3.6,0.8,4.4,.105,2.0,-0.2,1.8,1.9,,31.0,5.6,11.8,.478,0.7,2.0,.338,4.9,9.7,.508,.508,3.2,4.2,.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2,2013
Ersan İlyasova,25,MIL,PF,73,54,2012,18.3,.552,.267,.196,7.9,20.3,13.9,9.6,1.7,1.3,7.9,20.5,4.1,2.5,6.7,.159,2.0,0.0,2.0,2.0,,27.6,5.1,11.0,.462,1.3,2.9,.444,3.8,8.1,.469,.521,1.7,2.2,.796,2.1,5.0,7.1,1.6,0.9,0.5,1.0,2.5,13.2,2013
DeAndre Jordan,24,LAC,C,82,82,2010,17.2,.606,.000,.510,12.7,22.4,17.6,2.2,1.3,4.7,14.3,15.9,3.0,3.2,6.2,.148,-0.1,-0.2,-0.2,0.9,,24.5,3.8,6.0,.643,0.0,0.0,,3.8,6.0,.643,.643,1.2,3.0,.386,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3,8.8,2013
Dante Cunningham,25,MIN,PF,80,9,2010,13.3,.485,.009,.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,1.1,2.4,3.5,.084,-1.8,0.4,-1.4,0.3,,25.1,3.9,8.4,.468,0.0,0.1,.000,3.9,8.3,.472,.468,0.8,1.3,.650,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,8.7,2013
Shawn Marion,34,DAL,PF,67,67,2010,18.0,.553,.106,.146,8.2,20.6,14.5,13.1,1.9,1.8,12.3,19.0,2.9,2.5,5.3,.127,1.6,0.6,2.2,2.1,,30.0,5.3,10.3,.514,0.3,1.1,.315,5.0,9.2,.538,.531,1.2,1.5,.782,2.2,5.7,7.8,2.4,1.1,0.7,1.5,1.7,12.1,2013
Corey Brewer,26,DEN,SF,82,2,2003,14.7,.506,.348,.245,3.1,9.9,6.6,9.5,3.0,0.9,9.4,23.4,1.7,2.2,3.9,.093,-0.2,0.6,0.4,1.2,6MOY-8,24.4,4.6,10.8,.425,1.1,3.7,.296,3.5,7.0,.493,.476,1.8,2.6,.690,0.7,2.2,2.9,1.5,1.4,0.3,1.2,1.9,12.1,2013
Tiago Splitter,28,SAS,PF,81,58,1997,18.7,.609,.004,.506,8.8,20.3,14.9,10.0,1.6,2.3,12.7,18.2,4.7,3.5,8.2,.197,0.8,1.3,2.2,2.1,,24.7,3.9,7.0,.560,0.0,0.0,.000,3.9,6.9,.561,.560,2.6,3.5,.730,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,10.3,2013
Jameer Nelson,30,ORL,PG,56,56,1977,14.4,.498,.455,.131,1.3,10.6,6.0,33.3,1.9,0.2,15.7,22.5,1.1,1.0,2.1,.050,0.1,-1.3,-1.2,0.4,,35.3,5.5,13.9,.392,2.2,6.3,.341,3.3,7.6,.435,.470,1.6,1.8,.873,0.4,3.3,3.7,7.4,1.3,0.1,2.8,2.9,14.7,2013
Maurice Harkless,19,ORL,SF,76,59,1974,12.5,.504,.207,.227,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,0.7,1.7,2.4,.059,-1.6,0.3,-1.3,0.4,,26.0,3.4,7.4,.461,0.4,1.5,.274,3.0,5.9,.510,.489,1.0,1.7,.570,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2,2013
Reggie Evans,32,BRK,PF,80,56,1967,12.8,.506,.000,.851,15.5,38.0,26.7,3.2,2.0,0.5,23.6,11.0,0.8,3.5,4.3,.105,-1.7,0.0,-1.7,0.1,,24.6,1.6,3.3,.479,0.0,0.0,,1.6,3.3,.479,.479,1.4,2.8,.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5,2013
Nikola Peković,27,MIN,C,62,62,1959,20.2,.572,.000,.437,13.0,19.0,15.9,4.9,1.1,2.0,10.3,22.5,4.6,2.1,6.7,.163,1.7,-1.2,0.5,1.2,,31.6,6.2,12.0,.520,0.0,0.0,,6.2,12.0,.520,.520,3.9,5.2,.744,3.7,5.1,8.8,0.9,0.7,0.8,1.6,2.3,16.3,2013
