Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season
Chris Bosh,23,TOR,C,67,67,2425,23.8,.588,.024,.544,8.4,20.1,14.2,12.1,1.4,2.2,10.7,27.7,7.0,3.1,10.1,.200,4.0,0.4,4.4,3.9,AS,36.2,7.6,15.3,.494,0.1,0.4,.400,7.4,15.0,.496,.499,7.0,8.3,.844,2.6,6.1,8.7,2.6,0.9,1.0,2.3,2.3,22.3,2008
Steve Blake,27,POR,PG,81,78,2424,12.0,.518,.466,.100,1.5,7.9,4.7,27.1,1.2,0.1,14.5,15.3,2.5,1.3,3.8,.075,0.1,-0.6,-0.5,0.9,,29.9,3.2,7.9,.408,1.5,3.7,.406,1.7,4.2,.409,.502,0.6,0.8,.766,0.4,2.0,2.4,5.1,0.7,0.0,1.4,1.6,8.5,2008
Richard Hamilton,29,DET,SG,72,72,2424,18.2,.552,.137,.215,3.7,7.9,5.8,22.3,1.7,0.3,10.5,24.5,4.8,2.9,7.7,.152,2.3,0.1,2.3,2.6,"DPOY-13,AS",33.7,6.9,14.3,.484,0.9,2.0,.440,6.1,12.3,.492,.515,2.6,3.1,.833,1.0,2.2,3.3,4.2,1.0,0.1,1.8,2.4,17.3,2008
Leandro Barbosa,25,PHO,SG,82,12,2421,15.8,.575,.413,.209,2.0,8.2,5.4,13.5,1.5,0.5,9.5,22.8,3.9,1.6,5.5,.109,1.1,-0.9,0.2,1.4,6MOY-2,29.5,5.8,12.5,.462,2.0,5.1,.389,3.8,7.3,.514,.543,2.1,2.6,.822,0.5,2.3,2.8,2.6,0.9,0.2,1.4,2.4,15.6,2008
Mo Williams,25,MIL,PG,66,66,2410,17.0,.566,.251,.211,1.7,9.8,5.6,30.0,1.7,0.3,15.3,22.1,4.1,0.5,4.5,.091,1.7,-1.4,0.3,1.4,,36.5,6.7,13.9,.480,1.3,3.5,.385,5.3,10.4,.512,.528,2.5,2.9,.856,0.6,2.9,3.5,6.3,1.2,0.2,2.8,2.8,17.2,2008
Mehmet Okur,28,UTA,C,72,72,2390,15.2,.556,.350,.273,6.8,21.5,14.2,9.0,1.2,1.0,9.9,19.6,4.0,2.7,6.7,.134,1.3,-0.5,0.8,1.7,,33.2,5.2,11.7,.445,1.6,4.1,.388,3.6,7.6,.475,.512,2.6,3.2,.804,1.8,5.9,7.7,2.0,0.8,0.4,1.4,3.3,14.5,2008
Mikki Moore,32,SAC,PF,82,79,2385,11.5,.613,.004,.372,8.1,16.2,12.2,5.4,0.7,1.5,16.2,12.7,3.2,1.4,4.6,.092,-1.8,-0.6,-2.4,-0.3,,29.1,3.4,6.0,.577,0.0,0.0,.000,3.4,5.9,.579,.577,1.6,2.2,.736,2.0,4.1,6.0,1.0,0.4,0.6,1.3,3.8,8.5,2008
Kirk Hinrich,27,CHI,PG,75,72,2380,13.1,.501,.301,.178,1.3,10.6,5.8,30.9,1.9,0.6,15.4,18.9,1.5,2.1,3.6,.072,-0.9,0.2,-0.8,0.7,,31.7,4.4,10.6,.414,1.1,3.2,.350,3.3,7.4,.442,.467,1.6,1.9,.831,0.4,2.9,3.3,6.0,1.2,0.3,2.1,3.0,11.5,2008
Gerald Wallace,25,CHA,PF,62,59,2376,17.5,.547,.243,.471,2.8,15.3,9.0,15.9,2.9,1.9,14.1,24.6,1.8,2.8,4.6,.094,0.8,1.3,2.1,2.5,,38.3,6.6,14.6,.449,1.1,3.6,.321,5.4,11.1,.491,.488,5.0,6.9,.731,0.9,5.1,6.0,3.5,2.1,0.9,2.9,3.0,19.4,2008
David Lee,24,NYK,PF,81,29,2356,18.0,.606,.003,.383,11.3,24.1,17.5,6.7,1.2,1.0,11.8,15.6,5.6,1.8,7.4,.151,1.1,-0.7,0.4,1.4,6MOY-14,29.1,4.2,7.6,.552,0.0,0.0,.000,4.2,7.6,.554,.552,2.4,2.9,.819,3.0,6.0,8.9,1.2,0.7,0.4,1.2,2.6,10.8,2008
Pau Gasol,27,2TM,C,66,66,2351,21.6,.594,.018,.407,7.4,18.7,13.1,15.2,0.6,3.0,10.6,22.1,6.4,2.1,8.4,.172,3.3,0.1,3.4,3.2,,35.6,7.2,13.5,.534,0.1,0.2,.250,7.1,13.2,.539,.536,4.4,5.5,.807,2.3,6.0,8.4,3.2,0.5,1.5,1.9,2.1,18.9,2008
Pau Gasol,27,MEM,C,39,39,1433,20.1,.566,.027,.386,7.3,19.6,13.4,14.0,0.6,2.8,10.9,22.7,3.0,0.9,3.9,.129,2.4,-0.3,2.1,1.5,,35.6,7.2,13.5,.534,0.1,0.2,.250,7.1,13.2,.539,.536,4.4,5.5,.807,2.3,6.0,8.4,3.2,0.5,1.5,1.9,2.1,18.9,2008
Pau Gasol,27,LAL,C,27,27,918,24.0,.639,.003,.441,7.7,17.4,12.8,17.0,0.8,3.3,10.0,21.2,3.4,1.2,4.6,.239,4.7,0.8,5.5,1.7,,35.6,7.2,13.5,.534,0.1,0.2,.250,7.1,13.2,.539,.536,4.4,5.5,.807,2.3,6.0,8.4,3.2,0.5,1.5,1.9,2.1,18.9,2008
Rasheed Wallace,33,DET,C,77,76,2346,17.2,.523,.362,.172,4.3,21.8,13.0,9.7,2.1,4.3,8.4,20.5,2.5,5.1,7.6,.155,1.5,2.6,4.1,3.6,"MVP-14,DPOY-12,AS",30.5,4.9,11.3,.432,1.5,4.1,.356,3.4,7.2,.476,.497,1.5,1.9,.767,1.1,5.5,6.6,1.8,1.2,1.7,1.1,2.8,12.7,2008
Kevin Garnett,31,BOS,PF,71,71,2328,25.3,.588,.011,.339,7.3,25.1,16.8,19.9,2.3,3.1,10.8,25.5,6.6,6.2,12.9,.265,4.7,3.5,8.2,6.0,"MVP-3,DPOY-1,AS,NBA1,DEF1",32.8,7.5,13.9,.539,0.0,0.2,.000,7.5,13.8,.545,.539,3.8,4.7,.801,1.9,7.3,9.2,3.4,1.4,1.3,1.9,2.3,18.8,2008
Shawn Marion,29,2TM,PF,63,62,2315,19.2,.570,.252,.191,7.1,23.9,16.0,9.4,2.7,2.5,9.2,18.5,3.5,3.9,7.4,.153,1.7,1.6,3.3,3.1,,36.7,6.3,12.5,.508,1.0,3.1,.333,5.3,9.3,.567,.550,1.7,2.4,.707,2.2,8.0,10.2,2.2,2.0,1.3,1.4,2.4,15.4,2008
Shawn Marion,29,PHO,PF,47,47,1713,20.0,.594,.289,.187,6.2,23.1,15.3,8.4,2.8,2.7,7.3,17.6,3.5,3.0,6.5,.181,2.5,2.1,4.5,2.8,,36.7,6.3,12.5,.508,1.0,3.1,.333,5.3,9.3,.567,.550,1.7,2.4,.707,2.2,8.0,10.2,2.2,2.0,1.3,1.4,2.4,15.4,2008
Shawn Marion,29,MIA,PF,16,15,602,17.1,.503,.148,.201,9.8,26.1,17.8,12.1,2.7,2.0,14.0,20.8,0.0,0.9,0.9,.072,-0.5,0.2,-0.4,0.3,,36.7,6.3,12.5,.508,1.0,3.1,.333,5.3,9.3,.567,.550,1.7,2.4,.707,2.2,8.0,10.2,2.2,2.0,1.3,1.4,2.4,15.4,2008
Caron Butler,27,WAS,SF,58,58,2314,20.7,.558,.196,.278,4.6,15.4,9.8,21.9,3.0,0.7,12.4,24.0,4.8,2.4,7.2,.150,3.0,1.1,4.1,3.5,AS,39.9,7.6,16.3,.466,1.1,3.2,.357,6.4,13.1,.492,.501,4.1,4.5,.901,1.6,5.1,6.7,4.9,2.2,0.3,2.6,2.8,20.3,2008
Tony Parker,25,SAS,PG,69,68,2312,20.0,.542,.063,.333,1.6,9.6,5.6,34.1,1.3,0.3,12.1,28.2,3.9,3.2,7.0,.146,2.5,-0.1,2.4,2.6,,33.5,7.5,15.1,.494,0.2,1.0,.258,7.2,14.2,.510,.502,3.6,5.0,.715,0.4,2.8,3.2,6.0,0.8,0.1,2.4,1.3,18.8,2008
Boris Diaw,25,PHO,PF,82,19,2308,12.0,.516,.063,.200,5.2,12.7,9.3,19.0,1.3,1.1,18.1,16.6,1.1,1.9,3.0,.063,-1.0,0.2,-0.8,0.7,,28.1,3.8,7.9,.477,0.2,0.5,.317,3.6,7.4,.488,.487,1.2,1.6,.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2.0,8.8,2008
Rajon Rondo,21,BOS,PG,77,77,2306,15.6,.515,.027,.245,4.3,11.9,8.3,28.2,3.0,0.5,15.7,18.9,2.3,4.9,7.2,.150,-0.4,2.6,2.1,2.4,DPOY-16,29.9,4.6,9.3,.492,0.1,0.2,.263,4.5,9.0,.499,.496,1.4,2.3,.611,1.0,3.2,4.2,5.1,1.7,0.2,1.9,2.4,10.6,2008
Manu Ginóbili,30,SAS,SG,74,23,2299,24.3,.612,.395,.449,3.3,14.7,9.1,26.4,2.6,1.1,14.5,28.7,6.6,4.5,11.1,.232,5.6,2.7,8.3,6.0,"MVP-10,6MOY-1,NBA3",31.1,6.1,13.3,.460,2.1,5.3,.401,4.0,8.0,.499,.540,5.1,6.0,.860,0.9,3.9,4.8,4.5,1.5,0.4,2.7,2.3,19.5,2008
Ben Gordon,24,CHI,SG,72,27,2291,16.4,.558,.324,.274,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26.0,3.6,1.4,5.1,.106,2.1,-1.2,0.9,1.7,6MOY-5,31.8,6.4,14.8,.434,2.0,4.8,.410,4.5,10.0,.445,.500,3.7,4.1,.908,0.6,2.5,3.1,3.0,0.8,0.1,2.1,2.4,18.6,2008
Antonio McDyess,33,DET,PF,78,78,2285,14.1,.511,.003,.260,10.6,24.3,17.4,6.2,1.5,1.8,10.1,15.3,2.4,4.3,6.7,.141,-1.1,0.7,-0.5,0.9,,29.3,3.8,7.7,.488,0.0,0.0,.000,3.8,7.7,.490,.488,1.2,2.0,.622,2.6,5.9,8.5,1.1,0.8,0.7,1.0,3.2,8.8,2008
Josh Childress,24,ATL,SF,76,0,2274,17.8,.647,.105,.480,9.0,10.2,9.6,8.5,1.6,1.4,12.4,15.8,6.0,1.5,7.6,.160,2.3,-0.3,2.0,2.3,6MOY-6,29.9,4.3,7.5,.571,0.3,0.8,.367,4.0,6.8,.595,.590,2.9,3.6,.807,2.3,2.6,4.9,1.5,0.9,0.6,1.3,1.7,11.8,2008
Earl Watson,28,SEA,PG,78,73,2269,14.6,.517,.177,.194,2.1,8.7,5.4,36.6,1.5,0.3,17.8,18.8,1.7,1.1,2.9,.061,0.1,-1.0,-0.9,0.6,,29.1,4.3,9.6,.454,0.6,1.7,.371,3.7,7.9,.472,.487,1.4,1.9,.766,0.6,2.3,2.9,6.8,0.9,0.1,2.2,2.0,10.7,2008
Jeff Green,21,SEA,SF,80,52,2253,9.8,.491,.101,.318,4.9,13.4,9.2,8.2,1.0,1.6,15.6,19.4,-1.3,1.5,0.2,.003,-3.4,-0.6,-4.1,-1.2,,28.2,4.0,9.4,.427,0.3,1.0,.276,3.7,8.4,.444,.441,2.2,3.0,.744,1.3,3.5,4.7,1.5,0.6,0.6,2.0,2.5,10.5,2008
Derek Fisher,33,LAL,PG,82,82,2249,13.8,.556,.355,.242,1.2,6.9,4.2,15.9,1.9,0.1,9.5,18.6,3.7,2.0,5.7,.121,-0.3,0.0,-0.4,0.9,,27.4,4.1,9.5,.436,1.4,3.4,.406,2.8,6.1,.453,.508,2.0,2.3,.883,0.3,1.8,2.1,2.9,1.0,0.0,1.1,2.3,11.7,2008
Zach Randolph,26,NYK,C,69,68,2244,18.0,.513,.076,.273,9.1,27.6,18.0,11.8,1.4,0.6,13.6,27.4,0.9,2.0,3.0,.063,0.5,-1.1,-0.6,0.8,,32.5,7.0,15.3,.459,0.3,1.2,.275,6.7,14.2,.474,.470,3.2,4.2,.772,2.7,7.6,10.3,2.0,0.9,0.2,2.7,2.8,17.6,2008
Jarrett Jack,24,POR,SG,82,16,2229,13.0,.558,.306,.400,1.6,10.7,6.2,22.7,1.5,0.0,19.6,19.3,1.6,1.5,3.2,.069,-0.8,-0.4,-1.2,0.5,6MOY-14,27.2,3.3,7.6,.431,0.8,2.3,.342,2.5,5.2,.470,.483,2.6,3.0,.867,0.4,2.5,2.9,3.8,0.7,0.0,2.2,1.6,9.9,2008
Brendan Haywood,28,WAS,C,80,80,2228,18.3,.582,.000,.491,14.0,16.4,15.2,5.2,0.7,5.0,12.9,17.3,4.9,1.9,6.8,.146,0.6,-0.8,-0.2,1.0,,27.9,4.0,7.5,.528,0.0,0.0,,4.0,7.5,.528,.528,2.7,3.7,.735,3.4,3.8,7.2,0.9,0.4,1.7,1.4,2.7,10.6,2008
Nick Collison,27,SEA,PF,78,35,2223,15.0,.537,.003,.261,12.5,23.3,17.9,7.9,1.1,1.9,14.2,16.2,2.2,2.3,4.5,.098,-1.2,-0.2,-1.4,0.3,,28.5,4.1,8.2,.502,0.0,0.0,.000,4.1,8.2,.504,.502,1.6,2.1,.737,3.3,6.1,9.4,1.4,0.6,0.8,1.5,3.2,9.8,2008
Zydrunas Ilgauskas,32,CLE,C,73,73,2222,18.7,.522,.001,.276,13.1,22.2,17.5,8.5,0.8,4.3,12.0,22.9,2.9,3.2,6.1,.131,-0.1,-0.3,-0.4,0.9,,30.4,5.7,12.0,.474,0.0,0.0,.000,5.7,12.0,.475,.474,2.7,3.3,.802,3.6,5.7,9.3,1.4,0.5,1.6,1.8,3.4,14.1,2008
Grant Hill,35,PHO,SF,70,68,2222,15.7,.576,.146,.275,4.1,13.1,9.0,13.1,1.5,1.6,10.7,18.0,3.8,2.1,5.9,.127,0.9,0.5,1.4,1.9,,31.7,5.1,10.2,.503,0.5,1.5,.317,4.6,8.7,.535,.526,2.4,2.8,.867,1.1,4.0,5.0,2.9,0.9,0.8,1.4,2.2,13.1,2008
Andrei Kirilenko,26,UTA,SF,72,72,2217,17.2,.603,.213,.472,6.7,11.9,9.3,18.2,2.0,4.0,17.6,16.1,4.3,2.8,7.1,.154,3.1,2.0,5.2,4.0,DPOY-16,30.8,3.8,7.6,.506,0.6,1.6,.379,3.2,5.9,.540,.546,2.8,3.6,.770,1.7,3.0,4.7,4.0,1.2,1.5,1.9,2.3,11.0,2008
Kevin Martin,24,SAC,SG,61,57,2216,21.0,.618,.291,.632,2.6,11.8,7.3,10.1,1.4,0.2,10.1,26.2,7.4,1.1,8.4,.183,3.8,-1.4,2.4,2.4,,36.3,6.8,15.0,.456,1.8,4.4,.402,5.1,10.6,.478,.515,8.2,9.5,.869,0.8,3.7,4.5,2.1,1.0,0.1,2.1,2.5,23.7,2008
Ben Wallace,33,2TM,C,72,72,2205,12.0,.408,.011,.480,11.6,19.6,15.5,6.9,2.1,4.2,13.6,10.0,0.1,3.5,3.6,.078,-1.7,1.9,0.2,1.2,,30.6,1.9,4.9,.392,0.0,0.1,.000,1.9,4.8,.397,.392,1.0,2.3,.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7,4.8,2008
Ben Wallace,33,CHI,C,50,50,1627,11.8,.391,.015,.461,11.7,19.1,15.3,8.2,2.2,3.8,13.1,10.2,0.0,2.5,2.4,.072,-1.6,2.0,0.4,1.0,,30.6,1.9,4.9,.392,0.0,0.1,.000,1.9,4.8,.397,.392,1.0,2.3,.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7,4.8,2008
Ben Wallace,33,CLE,PF,22,22,578,12.4,.463,.000,.543,11.3,21.2,16.1,3.3,1.8,5.0,15.2,9.3,0.2,1.0,1.2,.097,-2.0,1.6,-0.3,0.2,,30.6,1.9,4.9,.392,0.0,0.1,.000,1.9,4.8,.397,.392,1.0,2.3,.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7,4.8,2008
Michael Finley,34,SAS,SG,82,61,2204,11.4,.519,.469,.105,1.5,12.0,6.8,8.6,0.7,0.3,6.6,18.5,1.3,2.9,4.2,.091,-0.5,-0.1,-0.6,0.8,,26.9,3.8,9.3,.414,1.6,4.4,.370,2.2,4.9,.453,.501,0.8,1.0,.800,0.3,2.8,3.1,1.4,0.4,0.1,0.7,1.1,10.1,2008
Keith Bogans,27,ORL,SG,82,35,2198,10.9,.559,.696,.187,2.3,11.3,7.0,7.1,1.4,0.3,7.7,14.4,2.6,2.3,4.9,.106,0.1,0.5,0.6,1.4,,26.8,2.9,7.2,.410,1.8,5.0,.362,1.1,2.2,.520,.536,1.0,1.3,.736,0.5,2.7,3.2,1.3,0.7,0.1,0.6,2.0,8.7,2008
Al Harrington,27,GSW,C,81,59,2190,15.6,.547,.442,.206,5.0,16.9,10.7,8.9,1.6,0.5,8.2,21.1,3.7,1.7,5.4,.118,1.0,-0.8,0.2,1.2,,27.0,5.0,11.4,.434,1.9,5.0,.375,3.1,6.4,.482,.517,1.8,2.3,.774,1.3,4.1,5.4,1.6,0.9,0.2,1.1,3.3,13.6,2008
Marko Jarić,29,MIN,SG,75,56,2189,12.1,.518,.241,.309,2.0,10.1,5.9,21.0,2.3,1.2,17.6,15.0,1.1,1.3,2.4,.053,-1.5,0.6,-0.9,0.6,,29.2,3.0,7.0,.430,0.6,1.7,.362,2.4,5.3,.451,.473,1.6,2.2,.742,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4,8.3,2008
Travis Outlaw,23,POR,PF,82,6,2186,15.7,.499,.105,.305,5.2,15.0,10.1,8.9,1.5,2.2,8.9,26.0,0.9,2.3,3.2,.071,-0.2,-0.1,-0.3,1.0,6MOY-9,26.7,5.1,11.8,.433,0.5,1.2,.396,4.6,10.5,.437,.453,2.7,3.6,.741,1.2,3.4,4.6,1.3,0.7,0.8,1.3,2.1,13.3,2008
Metta World Peace,28,SAC,SF,57,54,2172,18.8,.535,.230,.307,5.6,12.1,8.9,16.2,3.1,1.4,11.9,25.5,2.4,2.2,4.7,.103,2.1,0.7,2.8,2.6,DPOY-16,38.1,7.6,16.9,.453,1.5,3.9,.380,6.2,13.0,.475,.497,3.7,5.2,.719,1.8,4.0,5.8,3.5,2.3,0.7,2.6,2.8,20.5,2008
Jamario Moon,27,TOR,SF,78,75,2166,15.0,.540,.212,.148,5.0,21.6,13.2,6.2,2.0,4.0,7.7,14.4,2.1,3.6,5.7,.126,0.0,1.9,1.9,2.2,ROY-5,27.8,3.6,7.4,.485,0.5,1.6,.328,3.1,5.8,.528,.520,0.8,1.1,.741,1.2,5.0,6.2,1.2,1.0,1.4,0.7,1.9,8.5,2008
Antonio Daniels,32,WAS,PG,71,63,2161,13.7,.549,.166,.490,1.2,10.0,5.5,24.0,1.7,0.1,14.3,13.5,3.5,1.0,4.5,.099,-0.4,-0.3,-0.8,0.7,,30.4,2.9,6.3,.459,0.2,1.0,.230,2.6,5.3,.504,.478,2.4,3.1,.776,0.3,2.5,2.9,4.8,1.0,0.0,1.3,1.1,8.4,2008
Kenyon Martin,30,DEN,PF,71,71,2159,14.7,.553,.016,.303,5.4,17.5,11.6,6.3,2.0,2.8,10.3,17.4,2.0,3.0,5.0,.111,-1.6,0.8,-0.8,0.6,,30.4,5.3,9.8,.538,0.0,0.2,.182,5.3,9.7,.544,.539,1.7,3.0,.580,1.5,5.0,6.5,1.3,1.2,1.2,1.3,3.3,12.4,2008
Al Thornton,24,LAC,PF,79,31,2158,12.7,.504,.149,.331,5.2,14.0,9.6,8.4,1.1,1.5,11.4,24.1,-0.5,1.6,1.1,.025,-1.9,-1.5,-3.4,-0.8,ROY-4,27.3,4.7,11.0,.429,0.5,1.6,.331,4.2,9.4,.447,.454,2.7,3.6,.743,1.2,3.3,4.5,1.2,0.6,0.5,1.6,2.5,12.7,2008
Martell Webster,21,POR,SF,75,70,2132,12.0,.548,.483,.253,3.0,13.3,8.2,7.0,1.1,1.0,10.2,18.0,1.8,1.7,3.5,.079,0.1,-0.2,-0.2,1.0,,28.4,3.7,8.7,.422,1.6,4.2,.388,2.1,4.5,.454,.516,1.6,2.2,.735,0.7,3.2,3.9,1.2,0.6,0.4,1.1,2.1,10.7,2008
Luol Deng,22,CHI,SF,63,59,2128,17.0,.528,.025,.296,7.0,14.2,10.4,13.2,1.4,1.1,10.6,23.6,2.4,1.9,4.4,.098,1.1,-1.0,0.1,1.1,,33.8,6.8,14.2,.479,0.1,0.3,.364,6.7,13.9,.482,.483,3.2,4.2,.770,2.2,4.1,6.3,2.5,0.9,0.5,1.9,1.9,17.0,2008
Drew Gooden,26,2TM,PF,69,65,2122,13.8,.495,.008,.291,9.1,23.0,15.8,6.5,1.2,2.0,12.8,20.3,0.5,2.8,3.3,.074,-2.1,-0.7,-2.8,-0.4,,30.8,4.8,10.7,.449,0.0,0.1,.000,4.8,10.6,.452,.449,2.3,3.1,.753,2.5,6.0,8.6,1.2,0.7,0.8,1.8,2.9,12.0,2008
Drew Gooden,26,CLE,PF,51,51,1564,12.5,.487,.006,.289,8.3,23.0,15.4,5.4,1.2,1.5,13.4,19.7,-0.1,2.1,2.0,.060,-2.7,-0.7,-3.5,-0.6,,30.8,4.8,10.7,.449,0.0,0.1,.000,4.8,10.6,.452,.449,2.3,3.1,.753,2.5,6.0,8.6,1.2,0.7,0.8,1.8,2.9,12.0,2008
Drew Gooden,26,CHI,PF,18,14,558,17.4,.514,.014,.295,11.3,22.8,16.9,9.7,1.2,3.2,11.2,21.9,0.6,0.8,1.3,.114,-0.4,-0.5,-0.9,0.1,,30.8,4.8,10.7,.449,0.0,0.1,.000,4.8,10.6,.452,.449,2.3,3.1,.753,2.5,6.0,8.6,1.2,0.7,0.8,1.8,2.9,12.0,2008
Juan Carlos Navarro,27,MEM,SG,82,30,2117,11.9,.540,.564,.191,1.8,9.4,5.6,13.3,1.1,0.0,13.9,20.2,1.0,0.4,1.4,.031,-0.3,-2.0,-2.3,-0.2,ROY-6,25.8,3.8,9.3,.402,1.9,5.3,.361,1.9,4.1,.455,.504,1.5,1.8,.849,0.4,2.1,2.6,2.2,0.6,0.0,1.6,1.1,10.9,2008
Troy Murphy,27,IND,PF,75,61,2106,16.0,.573,.341,.348,5.5,22.9,14.0,12.3,1.1,1.1,10.7,18.4,3.7,2.5,6.2,.141,0.9,0.2,1.2,1.7,,28.1,4.2,9.2,.455,1.3,3.1,.398,2.9,6.1,.484,.522,2.6,3.2,.797,1.4,5.8,7.2,2.2,0.7,0.4,1.3,2.9,12.2,2008
Francisco García,26,SAC,SF,79,20,2096,15.1,.576,.384,.277,3.0,11.7,7.4,10.2,2.3,1.8,13.2,20.7,2.4,1.8,4.2,.097,0.7,0.1,0.8,1.5,,26.5,4.4,9.5,.463,1.4,3.7,.391,3.0,5.9,.508,.538,2.1,2.6,.779,0.7,2.7,3.3,1.6,1.2,0.6,1.6,2.9,12.3,2008
Kyle Lowry,21,MEM,PG,82,9,2089,14.3,.531,.236,.588,2.2,11.3,6.7,21.8,2.2,0.8,14.6,18.6,2.1,1.3,3.4,.078,-1.2,0.3,-0.9,0.6,DPOY-16,25.5,3.1,7.2,.432,0.4,1.7,.257,2.7,5.5,.487,.463,3.0,4.2,.698,0.5,2.5,3.0,3.6,1.1,0.3,1.5,2.3,9.6,2008
Ronnie Brewer,22,UTA,SG,76,76,2088,18.4,.612,.079,.405,5.7,7.0,6.4,9.7,3.2,0.7,8.5,17.5,5.4,2.4,7.8,.178,2.2,1.6,3.8,3.1,,27.5,4.7,8.3,.558,0.1,0.7,.220,4.5,7.7,.587,.567,2.6,3.4,.759,1.3,1.6,2.9,1.8,1.7,0.3,0.9,1.4,12.0,2008
Chris Kaman,25,LAC,C,56,55,2083,17.5,.538,.006,.379,9.5,30.0,19.7,9.3,0.8,5.6,16.7,21.7,0.4,3.2,3.6,.083,-0.9,1.2,0.3,1.2,,37.2,6.0,12.5,.483,0.0,0.1,.000,6.0,12.4,.486,.483,3.6,4.7,.762,3.1,9.6,12.7,1.9,0.6,2.8,2.9,3.2,15.7,2008
Beno Udrih,25,SAC,PG,65,51,2080,13.3,.540,.194,.208,2.0,10.2,6.2,22.2,1.4,0.4,16.1,19.8,1.5,0.9,2.4,.056,-0.2,-1.2,-1.4,0.3,,32.0,5.0,10.9,.463,0.8,2.1,.387,4.2,8.8,.482,.501,1.9,2.3,.850,0.5,2.8,3.3,4.3,0.9,0.2,2.3,2.1,12.8,2008
Andris Biedriņš,21,GSW,C,76,59,2078,19.2,.637,.000,.344,12.7,26.2,19.1,5.2,1.3,3.3,12.0,14.4,5.4,2.6,8.0,.185,1.1,0.1,1.1,1.6,,27.3,4.5,7.1,.626,0.0,0.0,,4.5,7.1,.626,.626,1.5,2.5,.620,3.4,6.4,9.8,1.0,0.7,1.2,1.1,3.4,10.5,2008
Yao Ming,27,HOU,C,55,55,2044,22.5,.587,.002,.477,9.6,22.9,16.4,11.5,0.6,4.0,15.1,27.1,4.2,4.1,8.3,.196,1.8,1.6,3.4,2.8,"AS,NBA3",37.2,7.9,15.5,.507,0.0,0.0,.000,7.9,15.5,.508,.507,6.3,7.4,.850,3.1,7.7,10.8,2.3,0.5,2.0,3.3,3.1,22.0,2008
Luis Scola,27,HOU,PF,82,39,2024,16.1,.548,.004,.351,9.9,19.3,14.6,8.9,1.6,0.7,12.0,19.8,2.8,3.7,6.5,.154,-1.0,1.0,0.0,1.0,ROY-3,24.7,4.2,8.2,.515,0.0,0.0,.000,4.2,8.1,.517,.515,1.9,2.9,.668,2.1,4.3,6.4,1.3,0.7,0.2,1.3,2.9,10.3,2008
Devin Harris,24,2TM,PG,64,61,2022,17.5,.573,.241,.434,1.6,8.2,5.0,31.1,2.4,0.4,16.3,22.6,3.6,1.9,5.6,.132,1.2,-0.2,1.0,1.5,,31.6,5.0,10.8,.463,0.9,2.6,.335,4.1,8.2,.504,.504,3.9,4.7,.824,0.4,2.3,2.7,5.8,1.4,0.2,2.5,3.0,14.8,2008
Devin Harris,24,DAL,PG,39,39,1184,18.0,.592,.181,.506,1.7,7.0,4.4,28.6,2.5,0.1,16.4,22.3,2.6,1.3,3.9,.158,1.2,0.2,1.4,1.0,,31.6,5.0,10.8,.463,0.9,2.6,.335,4.1,8.2,.504,.504,3.9,4.7,.824,0.4,2.3,2.7,5.8,1.4,0.2,2.5,3.0,14.8,2008
Devin Harris,24,NJN,PG,25,22,838,16.7,.548,.317,.343,1.5,9.8,5.7,34.7,2.1,0.7,16.2,23.0,1.1,0.6,1.7,.096,1.2,-0.9,0.3,0.5,,31.6,5.0,10.8,.463,0.9,2.6,.335,4.1,8.2,.504,.504,3.9,4.7,.824,0.4,2.3,2.7,5.8,1.4,0.2,2.5,3.0,14.8,2008
Andrés Nocioni,28,CHI,SF,82,27,2021,13.6,.549,.395,.277,2.6,17.0,9.5,8.3,0.6,1.7,11.9,24.5,1.5,1.8,3.3,.077,-0.2,-0.7,-0.8,0.6,6MOY-18,24.6,4.6,10.7,.432,1.5,4.2,.364,3.1,6.5,.476,.504,2.4,3.0,.807,0.6,3.6,4.2,1.2,0.3,0.5,1.6,3.0,13.2,2008
Rashad McCants,23,MIN,SG,75,24,2020,14.6,.550,.370,.164,2.8,9.2,5.9,14.1,1.7,0.7,14.5,26.4,0.9,0.8,1.7,.040,0.7,-1.5,-0.8,0.6,6MOY-14,26.9,5.7,12.6,.453,1.9,4.7,.407,3.8,7.9,.481,.529,1.5,2.1,.748,0.7,2.1,2.7,2.2,0.9,0.2,2.3,3.1,14.9,2008
